time;x;y;z;gforce
9,0910;-0,6566;-1,2235;0,1641;1,398
9,0920;-0,6606;-1,2235;0,1602;1,400
9,1020;-0,6645;-1,2117;0,1485;1,390
9,1100;-0,6723;-1,1961;0,1211;1,377
9,1250;-0,6801;-1,1805;0,0977;1,366
9,1300;-0,6801;-1,1492;0,0782;1,338
9,1870;-0,6801;-1,1297;0,0624;1,320
9,1900;-0,6723;-1,0945;0,0508;1,286
9,1930;-0,6645;-1,0749;0,0468;1,265
9,1950;-0,6489;-1,0515;0,0508;1,237
9,1960;-0,6489;-1,0515;0,0624;1,237
9,1980;-0,6449;-1,0710;0,0820;1,253
9,2010;-0,6528;-1,0866;0,0977;1,271
9,2160;-0,6566;-1,1218;0,1211;1,306
9,2200;-0,6566;-1,1414;0,1290;1,323
9,2800;-0,6566;-1,1648;0,1367;1,344
9,2820;-0,6489;-1,1727;0,1290;1,346
9,2860;-0,6332;-1,1648;0,1211;1,331
9,2870;-0,6176;-1,1532;0,1094;1,313
9,2900;-0,6019;-1,1336;0,0899;1,287
9,2920;-0,5941;-1,1218;0,0742;1,272
9,2930;-0,5902;-1,1101;0,0624;1,259
9,3050;-0,5902;-1,1023;0,0508;1,251
9,3100;-0,5941;-1,0906;0,0430;1,243
9,3300;-0,5863;-1,0749;0,0468;1,225
9,3320;-0,5823;-1,0398;0,0547;1,193
9,3840;-0,5746;-1,0163;0,0664;1,169
9,3880;-0,5629;-0,9811;0,0820;1,134
9,3900;-0,5590;-0,9538;0,0938;1,109
9,3920;-0,5511;-0,9186;0,1055;1,076
9,3930;-0,5433;-0,9030;0,1133;1,060
9,3970;-0,5355;-0,8873;0,1172;1,043
9,4050;-0,5315;-0,8716;0,1172;1,028
9,4100;-0,5238;-0,8639;0,1133;1,017
9,4240;-0,5159;-0,8599;0,0977;1,008
9,5250;-0,5120;-0,8639;0,0938;1,009
10,3750;-0,5082;-0,8678;0,0742;1,008
10,3770;-0,5082;-0,8834;0,0586;1,021
10,3780;-0,5082;-0,8951;0,0430;1,030
10,3800;-0,5003;-0,8990;0,0391;1,030
10,3820;-0,4924;-0,8951;0,0351;1,022
10,3830;-0,4768;-0,8912;0,0312;1,011
10,3840;-0,4573;-0,8756;0,0351;0,988
10,3860;-0,4495;-0,8639;0,0391;0,975
10,3870;-0,4378;-0,8482;0,0547;0,956
10,3900;-0,4299;-0,8365;0,0586;0,942
10,3910;-0,4221;-0,8248;0,0782;0,930
10,3940;-0,4260;-0,8208;0,0859;0,929
10,3960;-0,6762;-1,1414;0,1172;1,332
10,3970;-0,6801;-1,1218;0,0977;1,316
10,4000;-0,6762;-1,1101;0,0899;1,303
10,4710;-0,6762;-1,0945;0,0899;1,290
10,4740;-0,6645;-1,0828;0,1016;1,274
10,4760;-0,6606;-1,0789;0,1055;1,269
10,4820;-0,6606;-1,0906;0,1133;1,280
10,4830;-0,6645;-1,1101;0,1329;1,301
10,4860;-0,6684;-1,1297;0,1446;1,321
10,4880;-0,6723;-1,1609;0,1563;1,351
10,4900;-0,6684;-1,1727;0,1563;1,359
10,4920;-0,6606;-1,1727;0,1563;1,355
10,6130;-0,6489;-1,1765;0,1524;1,352
10,6180;-0,6371;-1,1648;0,1329;1,334
10,6250;-0,6293;-1,1609;0,1290;1,327
10,6260;-0,6293;-1,1609;0,1172;1,326
10,6280;-0,6293;-1,1532;0,1055;1,318
10,6400;-0,6254;-1,1453;0,1016;1,309
10,6420;-0,6254;-1,1336;0,0938;1,298
10,6440;-0,6254;-1,1218;0,0899;1,288
10,6460;-0,6254;-1,0945;0,0938;1,264
10,6500;-0,6215;-1,0789;0,1055;1,250
10,6520;-0,6098;-1,0437;0,1094;1,214
10,6540;-0,6019;-1,0202;0,1172;1,190
10,6550;-0,5863;-0,9850;0,1250;1,153
10,6570;-0,5902;-0,9733;0,1290;1,146
10,6610;-0,5823;-0,9615;0,1290;1,132
10,6630;-0,5823;-0,9538;0,1329;1,125
10,6650;-0,5746;-0,9459;0,1211;1,113
10,7130;-0,5667;-0,9498;0,1172;1,112
10,7190;-0,5590;-0,9498;0,1055;1,107
10,7210;-0,5590;-0,9577;0,0977;1,113
10,7220;-0,5550;-0,9615;0,0782;1,113
10,7240;-0,5472;-0,9655;0,0703;1,112
10,7260;-0,5355;-0,9694;0,0703;1,110
10,7810;-0,5238;-0,9459;0,0624;1,083
10,7830;-0,4964;-0,9224;0,0586;1,049
10,7850;-0,5042;-0,9342;0,0664;1,064
10,7880;-0,5120;-0,9498;0,0742;1,082
10,7900;-0,5159;-0,9655;0,0782;1,097
10,7920;-0,5120;-0,9615;0,0899;1,093
10,7930;-0,5003;-0,9342;0,0938;1,064
10,8510;-0,4768;-0,8912;0,0977;1,015
10,8580;-0,4691;-0,8678;0,1016;0,992
10,8600;-0,4573;-0,8326;0,1016;0,955
10,8610;-0,4495;-0,8169;0,1016;0,938
10,8630;-0,4456;-0,8013;0,0977;0,922
10,8650;-0,4495;-0,7896;0,0938;0,913
10,8660;-0,4495;-0,7779;0,0820;0,902
10,8740;-0,4495;-0,7661;0,0782;0,892
10,9320;-0,4456;-0,7583;0,0703;0,882
10,9340;-0,4416;-0,7388;0,0547;0,862
10,9360;-0,4339;-0,7270;0,0508;0,848
10,9390;-0,4260;-0,7192;0,0430;0,837
10,9410;-0,4221;-0,7153;0,0391;0,832
10,9430;-0,4104;-0,7074;0,0391;0,819
10,9450;-0,4065;-0,7074;0,0391;0,817
10,9950;-0,4065;-0,7153;0,0430;0,824
10,9970;-0,4026;-0,7232;0,0468;0,829
11,0010;-0,4026;-0,7309;0,0586;0,836
11,0020;-0,4026;-0,7427;0,0624;0,847
11,0050;-0,4026;-0,7544;0,0703;0,858
11,0070;-0,3987;-0,7583;0,0742;0,860
11,0350;-0,3948;-0,7544;0,0782;0,855
11,0370;-0,3908;-0,7505;0,0782;0,850
11,0390;-0,3831;-0,7505;0,0782;0,846
11,0410;-0,3831;-0,7465;0,0742;0,842
11,0970;-0,3791;-0,7388;0,0782;0,834
11,1000;-0,3791;-0,7388;0,0703;0,833
11,1020;-0,3831;-0,7349;0,0664;0,831
11,1050;-0,3869;-0,7309;0,0624;0,829
11,1080;-0,3908;-0,7309;0,0586;0,831
11,1110;-0,3948;-0,7270;0,0508;0,829
11,1140;-0,3987;-0,7153;0,0508;0,820
11,1230;-0,3987;-0,7114;0,0468;0,817
11,1310;-0,3987;-0,6997;0,0468;0,807
11,1800;-0,3987;-0,6880;0,0508;0,797
11,1820;-0,3987;-0,6841;0,0508;0,793
11,1840;-0,3987;-0,6801;0,0586;0,791
11,1850;-0,4026;-0,6841;0,0586;0,796
11,1870;-0,4065;-0,6918;0,0664;0,805
11,1900;-0,4104;-0,6997;0,0703;0,814
11,2000;-0,4143;-0,7114;0,0742;0,827
11,2100;-0,4221;-0,7270;0,0742;0,844
11,2610;-0,4260;-0,7388;0,0782;0,856
11,2650;-0,4299;-0,7544;0,0782;0,872
11,2670;-0,4378;-0,7740;0,0782;0,893
11,2690;-0,4378;-0,7896;0,0742;0,906
12,0460;-0,4456;-0,8169;0,0664;0,933
12,0470;-0,4456;-0,8326;0,0664;0,947
12,0490;-0,4573;-0,8482;0,0547;0,965
12,0510;-0,4612;-0,8639;0,0547;0,981
12,0520;-0,4612;-0,8756;0,0547;0,991
12,0530;-0,4691;-0,8756;0,0547;0,995
12,0550;-0,4730;-0,8834;0,0586;1,004
12,0570;-0,4807;-0,8873;0,0624;1,011
12,0580;-0,4847;-0,8912;0,0703;1,017
12,0600;-0,4924;-0,8990;0,0782;1,028
12,0610;-0,5042;-0,9068;0,0899;1,041
12,0630;-0,5120;-0,9107;0,0977;1,049
12,0650;-0,5238;-0,9577;0,1172;1,098
12,0660;-0,5159;-0,9459;0,1094;1,083
12,0770;-0,5120;-0,9147;0,1133;1,054
12,0800;-0,5042;-0,8990;0,1055;1,036
12,0950;-0,4964;-0,8716;0,1016;1,008
12,1470;-0,4924;-0,8639;0,0977;0,999
12,1500;-0,4886;-0,8443;0,0899;0,980
12,1510;-0,4886;-0,8365;0,0820;0,972
12,1540;-0,4768;-0,8208;0,0703;0,952
12,1560;-0,4730;-0,8052;0,0664;0,936
12,1570;-0,4651;-0,7935;0,0586;0,922
12,1600;-0,4534;-0,7896;0,0586;0,912
12,2020;-0,4495;-0,7857;0,0586;0,907
12,2050;-0,4456;-0,7896;0,0586;0,909
12,2060;-0,4416;-0,7896;0,0664;0,907
12,2080;-0,4378;-0,7935;0,0664;0,909
12,2110;-0,4339;-0,7973;0,0742;0,911
12,2210;-0,4260;-0,8013;0,0782;0,911
12,2670;-0,4221;-0,8013;0,0782;0,909
12,2710;-0,4183;-0,8013;0,0859;0,908
12,2740;-0,4143;-0,7973;0,0820;0,902
12,2750;-0,4065;-0,7935;0,0859;0,896
12,2770;-0,4026;-0,7857;0,0782;0,886
12,2850;-0,4026;-0,7779;0,0820;0,880
12,2900;-0,3948;-0,7740;0,0782;0,872
12,3030;-0,3948;-0,7622;0,0742;0,862
12,3140;-0,3948;-0,7583;0,0664;0,857
12,3300;-0,3987;-0,7544;0,0624;0,856
12,3330;-0,3987;-0,7505;0,0624;0,852
12,3420;-0,4026;-0,7388;0,0624;0,844
12,3510;-0,3948;-0,7349;0,0586;0,836
12,3950;-0,3948;-0,7232;0,0586;0,826
12,3980;-0,3948;-0,7192;0,0547;0,822
12,4000;-0,3948;-0,7074;0,0624;0,813
12,4030;-0,3908;-0,6957;0,0586;0,800
12,4110;-0,3948;-0,6918;0,0624;0,799
12,4210;-0,3948;-0,6957;0,0664;0,803
12,4300;-0,3948;-0,6997;0,0703;0,806
12,4430;-0,3987;-0,7074;0,0742;0,815
12,4550;-0,4026;-0,7153;0,0742;0,824
12,4600;-0,4026;-0,7270;0,0703;0,834
12,5100;-0,4026;-0,7388;0,0742;0,845
12,5120;-0,4065;-0,7505;0,0703;0,856
12,5130;-0,4143;-0,7622;0,0664;0,870
12,5280;-0,4143;-0,7779;0,0624;0,884
12,5350;-0,4183;-0,7857;0,0624;0,892
12,5370;-0,4183;-0,7973;0,0547;0,902
12,5410;-0,4221;-0,8091;0,0508;0,914
12,5420;-0,4260;-0,8131;0,0547;0,920
12,5520;-0,4260;-0,8248;0,0547;0,930
12,5630;-0,4339;-0,8287;0,0586;0,937
12,5700;-0,4339;-0,8326;0,0547;0,940
12,5800;-0,4456;-0,8404;0,0624;0,953
12,5910;-0,4456;-0,8443;0,0664;0,957
12,6430;-0,4573;-0,8482;0,0742;0,966
12,6450;-0,4612;-0,8482;0,0782;0,969
12,6470;-0,4651;-0,8521;0,0820;0,974
12,6490;-0,4768;-0,8521;0,0820;0,980
12,6510;-0,4768;-0,8521;0,0899;0,981
12,6520;-0,4847;-0,8521;0,0859;0,984
12,6650;-0,4924;-0,8482;0,0820;0,984
12,6700;-0,4964;-0,8521;0,0820;0,990
12,6830;-0,5042;-0,8560;0,0782;0,997
12,6900;-0,5120;-0,8716;0,0703;1,013
12,7390;-0,5159;-0,8795;0,0664;1,022
12,7410;-0,5277;-0,8951;0,0586;1,041
12,7450;-0,5277;-0,9107;0,0547;1,054
12,7460;-0,5355;-0,9303;0,0508;1,075
12,7480;-0,5472;-0,9498;0,0508;1,097
12,7560;-0,5472;-0,9733;0,0547;1,118
12,7600;-0,5511;-0,9890;0,0624;1,134
12,7700;-0,5550;-1,0085;0,0703;1,153
12,8240;-0,5590;-1,0202;0,0703;1,165
12,8260;-0,5629;-1,0398;0,0859;1,185
12,8300;-0,5667;-1,0476;0,0859;1,194
12,8320;-0,5707;-1,0593;0,0977;1,207
12,8340;-0,5746;-1,0593;0,0977;1,209
12,8350;-0,5863;-1,0671;0,1055;1,222
12,8430;-0,5863;-1,0632;0,1016;1,218
12,8530;-0,5941;-1,0671;0,0977;1,225
12,8600;-0,6019;-1,0671;0,0938;1,229
12,8700;-0,6058;-1,0632;0,0899;1,227
12,9250;-0,6176;-1,0554;0,0820;1,226
12,9280;-0,6137;-1,0515;0,0782;1,220
12,9310;-0,6254;-1,0437;0,0742;1,219
12,9320;-0,6293;-1,0398;0,0742;1,218
12,9340;-0,6293;-1,0437;0,0782;1,221
12,9440;-0,6293;-1,0515;0,0820;1,228
13,7890;-0,6332;-1,0632;0,0859;1,240
13,7910;-0,6332;-1,0789;0,0938;1,254
13,7920;-0,6371;-1,0984;0,0977;1,274
13,7930;-0,6410;-1,1140;0,1055;1,290
13,7950;-0,6449;-1,1297;0,1055;1,305
13,7970;-0,6449;-1,1453;0,1055;1,319
13,7990;-0,6410;-1,1532;0,1016;1,323
13,8010;-0,6410;-1,1570;0,0977;1,326
13,8020;-0,6449;-1,1570;0,0938;1,328
13,8040;-0,6371;-1,1532;0,0938;1,321
13,8060;-0,6332;-1,1453;0,0899;1,312
13,8070;-0,6332;-1,1374;0,0859;1,305
13,8100;-0,4026;-0,7817;0,0742;0,882
13,8110;-0,4104;-0,7857;0,0742;0,890
13,8130;-0,4143;-0,7935;0,0782;0,899
13,8240;-0,4221;-0,8013;0,0859;0,910
13,8340;-0,4260;-0,8013;0,0899;0,912
13,8840;-0,4221;-0,8013;0,0899;0,910
13,8860;-0,4299;-0,7973;0,0977;0,911
13,8880;-0,4260;-0,7935;0,0977;0,906
13,8900;-0,4339;-0,7935;0,1016;0,910
13,8920;-0,4378;-0,7935;0,0977;0,911
13,8950;-0,4495;-0,7973;0,0977;0,921
13,9090;-0,4573;-0,8013;0,0977;0,928
13,9110;-0,4573;-0,8013;0,1016;0,928
13,9620;-0,4651;-0,8091;0,0977;0,938
13,9640;-0,4691;-0,8131;0,0938;0,943
13,9660;-0,4691;-0,8169;0,0899;0,946
13,9670;-0,4768;-0,8287;0,0899;0,960
13,9710;-0,4807;-0,8404;0,0899;0,972
13,9730;-0,4924;-0,8599;0,0899;0,995
13,9840;-0,4964;-0,8756;0,0859;1,010
13,9910;-0,5003;-0,8990;0,0899;1,033
14,0350;-0,5082;-0,9147;0,0938;1,051
14,0380;-0,5120;-0,9382;0,1016;1,074
14,0400;-0,5199;-0,9498;0,1094;1,088
14,0420;-0,5238;-0,9615;0,1172;1,101
14,0450;-0,5238;-0,9733;0,1211;1,112
14,0560;-0,5277;-0,9811;0,1172;1,120
14,0700;-0,5315;-0,9850;0,1250;1,126
14,0720;-0,5355;-0,9929;0,1290;1,135
14,1190;-0,5472;-1,0007;0,1290;1,148
14,1220;-0,5472;-1,0046;0,1290;1,151
14,1260;-0,5590;-1,0123;0,1250;1,163
14,1280;-0,5629;-1,0123;0,1172;1,164
14,1300;-0,5746;-1,0123;0,1133;1,170
14,1480;-0,5823;-1,0123;0,1016;1,172
14,1500;-0,5863;-1,0046;0,1016;1,168
14,1640;-0,5902;-1,0046;0,1016;1,170
14,1700;-0,5941;-1,0046;0,1055;1,172
14,1870;-0,5981;-1,0123;0,1211;1,182
14,1910;-0,6019;-1,0202;0,1172;1,190
14,2360;-0,6098;-1,0358;0,1290;1,209
14,2400;-0,6098;-1,0476;0,1367;1,220
14,2420;-0,6176;-1,0710;0,1446;1,245
14,2440;-0,6176;-1,0828;0,1446;1,255
14,2450;-0,6215;-1,0984;0,1485;1,271
14,2560;-0,6215;-1,1101;0,1446;1,280
14,2600;-0,6254;-1,1180;0,1446;1,289
14,2720;-0,6254;-1,1257;0,1329;1,295
14,3240;-0,6254;-1,1336;0,1290;1,301
14,3290;-0,6254;-1,1374;0,1250;1,304
14,3310;-0,6254;-1,1374;0,1172;1,303
14,3320;-0,6293;-1,1297;0,1172;1,298
14,3340;-0,6254;-1,1257;0,1172;1,293
14,3350;-0,6293;-1,1218;0,1211;1,292
14,3440;-0,6332;-1,1180;0,1250;1,291
14,3550;-0,6332;-1,1062;0,1329;1,282
14,3600;-0,6332;-1,0984;0,1367;1,275
14,3750;-0,6332;-1,0866;0,1407;1,265
14,4270;-0,6332;-1,0789;0,1407;1,259
14,4310;-0,6293;-1,0671;0,1446;1,247
14,4330;-0,6293;-1,0593;0,1446;1,241
14,4340;-0,6293;-1,0554;0,1446;1,237
14,4360;-0,6254;-1,0554;0,1407;1,235
14,4370;-0,6254;-1,0593;0,1329;1,237
14,4400;-0,6176;-1,0632;0,1329;1,237
14,4500;-0,6176;-1,0710;0,1250;1,243
14,4600;-0,6176;-1,0749;0,1172;1,245
14,4700;-0,6176;-1,0828;0,1172;1,252
14,4810;-0,6098;-1,0828;0,1172;1,248
14,5300;-0,6058;-1,0866;0,1172;1,250
14,5330;-0,6058;-1,0828;0,1250;1,247
14,5350;-0,5941;-1,0789;0,1211;1,238
14,5370;-0,5902;-1,0749;0,1250;1,233
14,5380;-0,5823;-1,0632;0,1329;1,219
14,5400;-0,5823;-1,0515;0,1290;1,209
14,5510;-0,5785;-1,0358;0,1290;1,193
14,5600;-0,5746;-1,0241;0,1250;1,181
14,5730;-0,5707;-1,0085;0,1211;1,165
14,5800;-0,5667;-0,9929;0,1211;1,150
14,5910;-0,5629;-0,9850;0,1133;1,140
14,6000;-0,5590;-0,9577;0,1055;1,114
14,6520;-0,5511;-0,9459;0,1016;1,099
14,6540;-0,5433;-0,9224;0,0938;1,075
14,6560;-0,5394;-0,9147;0,0899;1,066
14,6580;-0,5315;-0,8990;0,0899;1,048
14,6650;-0,5277;-0,8990;0,0899;1,046
14,6670;-0,5277;-0,8951;0,0859;1,043
14,6750;-0,5199;-0,8990;0,0899;1,042
15,4240;-0,5159;-0,8951;0,0977;1,038
15,4260;-0,5199;-0,9030;0,0977;1,047
15,4270;-0,5082;-0,9030;0,1055;1,041
15,4290;-0,5003;-0,8951;0,1055;1,031
15,4310;-0,4924;-0,8873;0,1055;1,020
15,4320;-0,4807;-0,8795;0,1055;1,008
15,4340;-0,4691;-0,8678;0,1016;0,992
15,4350;-0,4612;-0,8599;0,0938;0,980
15,4370;-0,4612;-0,8560;0,0899;0,977
15,4390;-0,4612;-0,8521;0,0820;0,972
15,4400;-0,4612;-0,8482;0,0742;0,968
15,4420;-0,4534;-0,8326;0,0703;0,951
15,4430;-0,5707;-0,9655;0,0782;1,124
15,4450;-0,5746;-0,9772;0,0859;1,137
15,4570;-0,5823;-0,9890;0,0899;1,151
15,4600;-0,5863;-1,0007;0,0938;1,164
15,5170;-0,5863;-1,0163;0,1016;1,178
15,5200;-0,5981;-1,0437;0,1055;1,208
15,5210;-0,6019;-1,0476;0,1055;1,213
15,5250;-0,6019;-1,0632;0,1055;1,226
15,5270;-0,6019;-1,0749;0,1055;1,236
15,5290;-0,6058;-1,0789;0,1016;1,241
15,5300;-0,6098;-1,0866;0,0938;1,250
15,5730;-0,6137;-1,0945;0,0899;1,258
15,5880;-0,6137;-1,0945;0,0859;1,258
15,5930;-0,6176;-1,1023;0,0899;1,267
15,5960;-0,6254;-1,0984;0,0859;1,267
15,5970;-0,6254;-1,0945;0,0859;1,263
15,6020;-0,6293;-1,0906;0,0899;1,262
15,6050;-0,6332;-1,0866;0,0938;1,261
15,6150;-0,6293;-1,0789;0,0977;1,253
15,6200;-0,6371;-1,0710;0,1016;1,250
15,6890;-0,6293;-1,0671;0,1055;1,243
15,6940;-0,6332;-1,0632;0,1055;1,242
15,6990;-0,6332;-1,0632;0,1094;1,242
15,7010;-0,6293;-1,0593;0,1094;1,237
15,7020;-0,6332;-1,0632;0,1094;1,242
15,7040;-0,6293;-1,0671;0,1016;1,243
15,7050;-0,6293;-1,0749;0,0977;1,249
15,7080;-0,6293;-1,0789;0,0977;1,253
15,7100;-0,6254;-1,0906;0,0938;1,261
15,7740;-0,6254;-1,0945;0,0938;1,264
15,7780;-0,6254;-1,0984;0,0899;1,267
15,7800;-0,6215;-1,0984;0,0977;1,266
15,7810;-0,6176;-1,1023;0,0977;1,267
15,7830;-0,6137;-1,0984;0,0977;1,262
15,7840;-0,6098;-1,0945;0,0938;1,256
15,7860;-0,6098;-1,0866;0,1055;1,251
15,7950;-0,6058;-1,0828;0,1055;1,245
15,8000;-0,6019;-1,0671;0,1055;1,230
15,8110;-0,5981;-1,0554;0,1094;1,218
15,8260;-0,5941;-1,0437;0,1055;1,206
15,8300;-0,5941;-1,0319;0,1055;1,195
15,8440;-0,5981;-1,0202;0,0977;1,187
15,8940;-0,5902;-1,0123;0,0977;1,176
15,8970;-0,5863;-0,9967;0,0938;1,160
15,9000;-0,5785;-0,9811;0,0899;1,143
15,9010;-0,5746;-0,9694;0,0859;1,130
15,9040;-0,5667;-0,9538;0,0820;1,112
15,9060;-0,5590;-0,9459;0,0820;1,102
15,9140;-0,5550;-0,9420;0,0859;1,097
15,9470;-0,5511;-0,9498;0,0899;1,102
15,9500;-0,5511;-0,9538;0,0899;1,105
15,9510;-0,5472;-0,9577;0,0977;1,107
15,9530;-0,5394;-0,9577;0,0977;1,103
15,9660;-0,5355;-0,9538;0,1016;1,099
15,9700;-0,5277;-0,9538;0,1016;1,095
15,9850;-0,5159;-0,9342;0,1016;1,072
15,9900;-0,5082;-0,9303;0,0977;1,065
16,0440;-0,5003;-0,9186;0,0977;1,051
16,0460;-0,5003;-0,9107;0,0938;1,043
16,0470;-0,4964;-0,9068;0,0899;1,038
16,0490;-0,4651;-0,8560;0,0820;0,978
16,0510;-0,4768;-0,8716;0,0820;0,997
16,0540;-0,5003;-0,8912;0,0899;1,026
16,0610;-0,5042;-0,9030;0,0782;1,037
16,0890;-0,5042;-0,8951;0,0782;1,030
16,0930;-0,4924;-0,8716;0,0782;1,004
16,0960;-0,4651;-0,8208;0,0703;0,946
16,1100;-0,4495;-0,7935;0,0782;0,915
16,1120;-0,4416;-0,7700;0,0742;0,891
16,1620;-0,4378;-0,7622;0,0742;0,882
16,1650;-0,4378;-0,7622;0,0782;0,882
16,1660;-0,4456;-0,7740;0,0820;0,897
16,1700;-0,4534;-0,7817;0,0899;0,908
16,1720;-0,4495;-0,7857;0,0899;0,910
16,1730;-0,4456;-0,7779;0,0859;0,901
16,1810;-0,4378;-0,7740;0,0899;0,894
16,1960;-0,4221;-0,7622;0,0859;0,876
16,2000;-0,4183;-0,7583;0,0859;0,870
16,2100;-0,4143;-0,7583;0,0820;0,868
16,2620;-0,4143;-0,7583;0,0782;0,868
16,2660;-0,4143;-0,7661;0,0782;0,874
16,2680;-0,4143;-0,7700;0,0820;0,878
16,2700;-0,4104;-0,7740;0,0782;0,880
16,2710;-0,4143;-0,7740;0,0782;0,881
16,2800;-0,4143;-0,7700;0,0742;0,878
16,2990;-0,4104;-0,7622;0,0782;0,869
16,3010;-0,4104;-0,7583;0,0742;0,865
16,3140;-0,4065;-0,7544;0,0782;0,861
17,0920;-0,4026;-0,7505;0,0782;0,855
17,0930;-0,4104;-0,7465;0,0742;0,855
17,0950;-0,4104;-0,7505;0,0782;0,859
17,0960;-0,4104;-0,7465;0,0782;0,855
17,0980;-0,4143;-0,7388;0,0782;0,851
17,1000;-0,4143;-0,7349;0,0820;0,848
17,1010;-0,4183;-0,7309;0,0782;0,846
17,1030;-0,4143;-0,7309;0,0820;0,844
17,1050;-0,4143;-0,7309;0,0782;0,844
17,1060;-0,4183;-0,7309;0,0742;0,845
17,1080;-0,4221;-0,7349;0,0782;0,851
17,1160;-0,4221;-0,7388;0,0782;0,854
17,1200;-0,5981;-1,0241;0,1055;1,191
17,1320;-0,5981;-1,0123;0,1055;1,181
17,1330;-0,5941;-1,0046;0,0977;1,171
17,1930;-0,5863;-0,9967;0,0977;1,161
17,1960;-0,5863;-0,9967;0,0938;1,160
17,1970;-0,5785;-0,9929;0,0977;1,153
17,2010;-0,5707;-0,9890;0,0977;1,146
17,2020;-0,5707;-0,9850;0,1016;1,143
17,2040;-0,5629;-0,9890;0,0977;1,142
17,2060;-0,5590;-0,9890;0,1016;1,141
17,2140;-0,5590;-0,9890;0,1055;1,141
17,2200;-0,5511;-0,9890;0,1055;1,137
17,2720;-0,5433;-0,9811;0,1055;1,126
17,2750;-0,5394;-0,9811;0,1055;1,125
17,2770;-0,5315;-0,9733;0,1016;1,114
17,2790;-0,5315;-0,9577;0,0977;1,100
17,2810;-0,5277;-0,9538;0,0938;1,094
17,2820;-0,5238;-0,9420;0,0899;1,082
17,2900;-0,5199;-0,9382;0,0899;1,076
17,3360;-0,5159;-0,9303;0,0820;1,067
17,3400;-0,5120;-0,9147;0,0820;1,051
17,3420;-0,5082;-0,8990;0,0820;1,036
17,3440;-0,5003;-0,8795;0,0782;1,015
17,3450;-0,4964;-0,8716;0,0782;1,006
17,3540;-0,4924;-0,8599;0,0782;0,994
17,3610;-0,4886;-0,8521;0,0742;0,985
17,3710;-0,4807;-0,8365;0,0820;0,968
17,4140;-0,4730;-0,8287;0,0859;0,958
17,4180;-0,4651;-0,8208;0,0859;0,947
17,4220;-0,4651;-0,8169;0,0820;0,944
17,4240;-0,4612;-0,8208;0,0859;0,945
17,4310;-0,4573;-0,8169;0,0859;0,940
17,4430;-0,4495;-0,8169;0,0820;0,936
17,4550;-0,4456;-0,8131;0,0782;0,930
17,4600;-0,4416;-0,8091;0,0782;0,925
17,4700;-0,4339;-0,8091;0,0782;0,921
17,4820;-0,4339;-0,8013;0,0703;0,914
17,4910;-0,4339;-0,8013;0,0742;0,914
17,5010;-0,4260;-0,8013;0,0703;0,910
17,5120;-0,4299;-0,7973;0,0703;0,909
17,5200;-0,4299;-0,8013;0,0703;0,912
17,5310;-0,4260;-0,7973;0,0703;0,907
17,5760;-0,4260;-0,7896;0,0742;0,900
17,5850;-0,4221;-0,7857;0,0703;0,895
17,5870;-0,4143;-0,7740;0,0703;0,881
17,5940;-0,4183;-0,7661;0,0742;0,876
17,5960;-0,4143;-0,7622;0,0782;0,871
17,6020;-0,4143;-0,7583;0,0742;0,867
17,6040;-0,4183;-0,7505;0,0782;0,863
17,6140;-0,4183;-0,7505;0,0742;0,862
17,6200;-0,4183;-0,7465;0,0782;0,859
17,6300;-0,4183;-0,7427;0,0742;0,856
17,6400;-0,4143;-0,7465;0,0742;0,857
17,6500;-0,4183;-0,7427;0,0742;0,856
17,6950;-0,4183;-0,7427;0,0703;0,855
17,6980;-0,4183;-0,7465;0,0664;0,858
17,7000;-0,4183;-0,7505;0,0703;0,862
17,7030;-0,4221;-0,7544;0,0664;0,867
17,7050;-0,4221;-0,7622;0,0664;0,874
17,7130;-0,4260;-0,7661;0,0664;0,879
17,7200;-0,4260;-0,7779;0,0664;0,889
17,7300;-0,4260;-0,7857;0,0664;0,896
17,7810;-0,4260;-0,7935;0,0703;0,903
17,7830;-0,4339;-0,7973;0,0742;0,911
17,7850;-0,4339;-0,8013;0,0782;0,915
17,7880;-0,4378;-0,8131;0,0742;0,926
17,7900;-0,4416;-0,8169;0,0782;0,932
17,7920;-0,4416;-0,8248;0,0782;0,939
17,8070;-0,4456;-0,8287;0,0820;0,944
17,8100;-0,4495;-0,8326;0,0820;0,950
17,8200;-0,4534;-0,8365;0,0782;0,955
17,8300;-0,4573;-0,8404;0,0820;0,960
17,8810;-0,4573;-0,8404;0,0782;0,960
17,8840;-0,4651;-0,8443;0,0782;0,967
17,8860;-0,4691;-0,8521;0,0782;0,976
17,8880;-0,4768;-0,8482;0,0742;0,976
17,8900;-0,4807;-0,8521;0,0742;0,981
17,9000;-0,4886;-0,8599;0,0703;0,991
17,9120;-0,4964;-0,8639;0,0742;0,999
17,9270;-0,5003;-0,8678;0,0742;1,004
17,9300;-0,5042;-0,8795;0,0820;1,017
17,9470;-0,5082;-0,8873;0,0820;1,026
17,9500;-0,5120;-0,9030;0,0899;1,042
18,0000;-0,5159;-0,9107;0,0938;1,051
18,0040;-0,5277;-0,9224;0,0938;1,067
18,0060;-0,5277;-0,9382;0,0977;1,081
18,0080;-0,5355;-0,9538;0,0977;1,098
18,0100;-0,5355;-0,9615;0,0977;1,105
18,8350;-0,5394;-0,9733;0,0977;1,117
18,8360;-0,5433;-0,9811;0,0977;1,126
