time;x;y;z;gforce
12,7270;0,5042;-0,8951;-0,0078;1,027
12,7280;0,5003;-0,8951;-0,0078;1,025
12,7300;0,4924;-0,8912;-0,0116;1,018
12,7320;0,4847;-0,8912;-0,0116;1,015
12,7350;0,4768;-0,8912;-0,0156;1,011
12,7360;0,4730;-0,8912;-0,0195;1,009
12,7430;0,4807;-0,8912;-0,0273;1,013
12,7450;0,4730;-0,9068;-0,0195;1,023
12,7540;0,4924;-0,9068;-0,0234;1,032
12,7550;0,5042;-0,9147;-0,0195;1,045
12,7570;0,5082;-0,9224;-0,0156;1,053
12,7640;0,5159;-0,9147;-0,0156;1,050
12,7650;0,5120;-0,9068;-0,0078;1,041
12,7790;0,5003;-0,9107;-0,0039;1,039
12,7920;0,4924;-0,9068;-0,0039;1,032
12,7940;0,4847;-0,8990;-0,0078;1,021
12,8480;0,4807;-0,8951;-0,0156;1,016
12,8510;0,4847;-0,8951;-0,0195;1,018
12,8530;0,4807;-0,8912;-0,0234;1,013
12,8550;0,4847;-0,8912;-0,0156;1,015
12,8560;0,4807;-0,8951;-0,0195;1,016
12,8580;0,4924;-0,8834;-0,0116;1,011
12,8990;0,4886;-0,9068;-0,0039;1,030
12,9010;0,5042;-0,9068;0,0039;1,038
12,9030;0,5120;-0,9068;0,0039;1,041
12,9040;0,5120;-0,9147;0,0039;1,048
12,9060;0,5082;-0,9107;-0,0039;1,043
12,9150;0,4964;-0,8990;-0,0039;1,027
12,9240;0,4924;-0,8951;-0,0078;1,022
12,9690;0,4886;-0,8912;-0,0116;1,016
12,9710;0,4886;-0,8873;-0,0156;1,013
12,9730;0,4964;-0,8912;-0,0195;1,020
12,9750;0,5003;-0,8951;-0,0195;1,026
12,9760;0,5042;-0,8990;-0,0234;1,031
12,9890;0,5082;-0,8990;-0,0195;1,033
12,9940;0,5199;-0,9030;-0,0234;1,042
13,1000;0,5199;-0,9030;-0,0273;1,042
13,1040;0,5199;-0,8990;-0,0234;1,039
13,1060;0,5199;-0,9030;-0,0312;1,042
13,1080;0,5199;-0,8951;-0,0273;1,035
13,1090;0,5120;-0,8951;-0,0234;1,031
13,1110;0,4924;-0,8912;-0,0195;1,018
13,1130;0,4847;-0,8834;-0,0234;1,008
13,1150;0,4847;-0,8873;-0,0195;1,011
13,1170;0,4847;-0,8912;-0,0195;1,015
13,1180;0,4847;-0,8912;-0,0234;1,015
13,1200;0,4886;-0,8912;-0,0195;1,017
13,1220;0,4886;-0,8912;-0,0234;1,017
13,1250;0,5003;-0,8990;-0,0195;1,029
13,1340;0,5120;-0,9068;-0,0195;1,042
13,1740;0,5120;-0,9107;-0,0234;1,045
13,3300;0,5159;-0,9068;-0,0234;1,044
13,3310;0,5042;-0,9030;-0,0156;1,034
13,3330;0,4964;-0,9030;-0,0195;1,031
13,3350;0,4924;-0,8990;-0,0234;1,025
13,3370;0,4964;-0,8990;-0,0195;1,027
13,3390;0,4964;-0,9030;-0,0273;1,031
13,3410;0,4964;-0,8990;-0,0312;1,027
13,3430;0,5003;-0,9030;-0,0351;1,033
13,3440;0,5082;-0,9030;-0,0391;1,037
13,3460;0,5082;-0,8990;-0,0430;1,034
13,3480;0,4964;-0,8951;-0,0391;1,024
13,3490;0,4886;-0,8912;-0,0391;1,017
13,3510;0,5003;-0,9030;-0,0195;1,032
13,3530;0,5003;-0,8990;-0,0234;1,029
13,3550;0,4964;-0,8990;-0,0195;1,027
13,3640;0,4924;-0,9030;-0,0195;1,029
13,3750;0,4886;-0,8990;-0,0156;1,023
13,4140;0,4924;-0,8990;-0,0156;1,025
13,4160;0,5003;-0,8951;-0,0156;1,026
13,4230;0,5003;-0,8990;-0,0195;1,029
13,4270;0,5003;-0,8951;-0,0195;1,026
13,4280;0,4964;-0,8951;-0,0156;1,024
13,4370;0,5003;-0,8951;-0,0195;1,026
13,4490;0,5120;-0,8951;-0,0234;1,031
13,4540;0,5082;-0,8990;-0,0195;1,033
13,4970;0,5120;-0,8990;-0,0195;1,035
13,5000;0,5159;-0,8951;-0,0156;1,033
13,5020;0,5120;-0,8990;-0,0195;1,035
13,5040;0,5082;-0,9030;-0,0078;1,036
13,5050;0,5042;-0,9030;-0,0116;1,034
13,5170;0,5082;-0,9030;-0,0078;1,036
13,5300;0,5082;-0,9068;-0,0078;1,040
13,5380;0,5120;-0,9068;-0,0156;1,042
13,5540;0,5120;-0,9030;-0,0234;1,038
13,5980;0,5120;-0,8990;-0,0234;1,035
13,6000;0,5082;-0,8990;-0,0234;1,033
13,6020;0,5003;-0,8990;-0,0273;1,029
13,6040;0,4924;-0,8912;-0,0234;1,018
13,6060;0,4886;-0,8912;-0,0234;1,017
13,6180;0,4886;-0,8873;-0,0234;1,013
13,6240;0,4924;-0,8912;-0,0234;1,018
13,6350;0,4924;-0,8912;-0,0195;1,018
13,6450;0,5003;-0,9030;-0,0234;1,033
13,6550;0,5042;-0,8990;-0,0234;1,031
13,6990;0,5120;-0,9030;-0,0156;1,038
13,7020;0,5120;-0,9030;-0,0116;1,038
13,7040;0,5120;-0,9030;-0,0195;1,038
13,7240;0,5120;-0,8990;-0,0234;1,035
13,7390;0,5159;-0,9030;-0,0234;1,040
13,7440;0,5199;-0,9068;-0,0234;1,046
13,7570;0,5082;-0,9030;-0,0234;1,036
13,7640;0,5082;-0,8951;-0,0195;1,029
13,8080;0,5003;-0,8912;-0,0195;1,022
13,8100;0,4964;-0,8951;-0,0156;1,024
13,8120;0,4964;-0,8873;-0,0156;1,017
13,8140;0,4964;-0,8951;-0,0156;1,024
13,8150;0,4924;-0,8990;-0,0234;1,025
13,8250;0,5082;-0,8951;-0,0195;1,029
13,8440;0,5082;-0,9068;-0,0234;1,040
13,8890;0,5120;-0,9030;-0,0195;1,038
13,8910;0,5042;-0,8990;-0,0156;1,031
13,8950;0,4964;-0,8951;-0,0195;1,024
13,8970;0,5003;-0,8912;-0,0273;1,022
13,8990;0,5082;-0,8912;-0,0273;1,026
13,9070;0,5120;-0,8951;-0,0273;1,032
13,9240;0,5082;-0,8912;-0,0273;1,026
13,9350;0,5082;-0,8951;-0,0273;1,030
13,9550;0,5042;-0,8912;-0,0351;1,025
13,9640;0,5003;-0,8873;-0,0351;1,019
14,0100;0,5042;-0,8873;-0,0312;1,021
14,0120;0,5082;-0,8990;-0,0273;1,033
14,0140;0,5159;-0,9030;-0,0273;1,040
14,0160;0,5159;-0,8990;-0,0273;1,037
14,0180;0,5159;-0,9030;-0,0234;1,040
14,0280;0,5159;-0,9068;-0,0273;1,044
14,0340;0,5082;-0,9030;-0,0234;1,036
14,0510;0,5120;-0,9030;-0,0156;1,038
14,0580;0,5042;-0,8990;-0,0195;1,031
14,0740;0,5042;-0,9030;-0,0195;1,034
14,0780;0,5042;-0,8990;-0,0234;1,031
14,3390;0,5042;-0,8951;-0,0195;1,028
14,3410;0,5082;-0,8990;-0,0234;1,033
14,3430;0,5120;-0,9030;-0,0195;1,038
14,3530;0,5120;-0,8990;-0,0156;1,035
14,3550;0,5120;-0,8951;-0,0116;1,031
14,3570;0,5159;-0,8951;-0,0195;1,033
14,3580;0,5199;-0,8990;-0,0195;1,039
14,3780;0,5238;-0,8951;-0,0156;1,037
14,3800;0,5159;-0,8990;-0,0156;1,037
14,3820;0,5159;-0,8990;-0,0195;1,037
14,3920;0,5082;-0,8951;-0,0195;1,029
14,3940;0,5042;-0,8951;-0,0234;1,028
14,3960;0,5120;-0,9030;-0,0234;1,038
14,3970;0,5120;-0,9030;-0,0195;1,038
14,3990;0,5082;-0,8990;-0,0195;1,033
14,4000;0,5042;-0,8990;-0,0234;1,031
14,4210;0,5042;-0,8951;-0,0273;1,028
14,4760;0,5003;-0,8951;-0,0195;1,026
14,4780;0,5042;-0,8951;-0,0234;1,028
14,4910;0,5042;-0,8990;-0,0195;1,031
14,7920;0,5042;-0,8951;-0,0195;1,028
14,7940;0,5082;-0,8951;-0,0195;1,029
14,7960;0,5042;-0,8951;-0,0195;1,028
14,7970;0,5003;-0,8951;-0,0156;1,026
14,7990;0,5042;-0,8951;-0,0195;1,028
14,8030;0,5082;-0,8951;-0,0195;1,029
14,8050;0,5120;-0,8990;-0,0195;1,035
14,8060;0,5082;-0,8951;-0,0195;1,029
14,8080;0,5082;-0,8951;-0,0156;1,029
14,8100;0,5082;-0,8951;-0,0234;1,030
14,8110;0,5003;-0,8951;-0,0156;1,026
14,8140;0,5042;-0,8990;-0,0195;1,031
14,8160;0,4964;-0,8951;-0,0195;1,024
14,8180;0,5003;-0,8873;-0,0234;1,019
14,8320;0,5082;-0,8951;-0,0234;1,030
14,8340;0,5042;-0,8990;-0,0195;1,031
14,8850;0,5120;-0,8951;-0,0273;1,032
14,8870;0,5082;-0,8951;-0,0195;1,029
14,8890;0,5120;-0,8990;-0,0156;1,035
14,8910;0,5159;-0,9030;-0,0195;1,040
14,8950;0,5238;-0,9030;-0,0234;1,044
14,8960;0,5199;-0,8990;-0,0195;1,039
14,9350;0,5120;-0,8912;-0,0195;1,028
14,9380;0,5082;-0,8912;-0,0234;1,026
14,9390;0,5003;-0,8873;-0,0195;1,019
14,9410;0,4924;-0,8873;-0,0234;1,015
14,9440;0,4924;-0,8834;-0,0234;1,012
14,9910;0,4924;-0,8912;-0,0195;1,018
15,0000;0,5003;-0,8951;-0,0234;1,026
15,0020;0,5082;-0,9030;-0,0273;1,036
15,0040;0,5120;-0,9030;-0,0234;1,038
15,0060;0,5082;-0,9030;-0,0195;1,036
15,0190;0,5159;-0,9030;-0,0234;1,040
15,0240;0,5159;-0,9030;-0,0195;1,040
15,0680;0,5120;-0,9068;-0,0195;1,042
15,0710;0,5120;-0,9030;-0,0156;1,038
15,0740;0,5082;-0,9030;-0,0116;1,036
15,0750;0,5082;-0,8990;-0,0116;1,033
15,0780;0,5042;-0,8990;-0,0195;1,031
15,0860;0,5003;-0,8951;-0,0195;1,026
15,0950;0,4964;-0,8951;-0,0234;1,024
15,1460;0,5003;-0,8912;-0,0234;1,022
15,1480;0,5042;-0,8990;-0,0234;1,031
15,1500;0,5120;-0,8951;-0,0234;1,031
15,1520;0,5120;-0,8990;-0,0195;1,035
15,1540;0,5082;-0,8990;-0,0156;1,033
15,1560;0,5042;-0,8951;-0,0116;1,027
15,1650;0,5042;-0,8951;-0,0156;1,027
15,1740;0,5042;-0,8951;-0,0195;1,028
15,2210;0,5042;-0,8990;-0,0195;1,031
15,2240;0,5120;-0,8990;-0,0195;1,035
15,2260;0,5120;-0,9030;-0,0195;1,038
15,2280;0,5082;-0,9030;-0,0116;1,036
15,2290;0,5042;-0,8951;-0,0156;1,027
15,2400;0,5003;-0,8951;-0,0195;1,026
15,2440;0,5042;-0,8951;-0,0234;1,028
15,2560;0,5082;-0,8990;-0,0234;1,033
15,2640;0,5082;-0,9030;-0,0234;1,036
15,2740;0,5042;-0,8990;-0,0234;1,031
15,3260;0,5042;-0,8990;-0,0195;1,031
15,3290;0,5003;-0,8990;-0,0195;1,029
15,3310;0,5003;-0,8990;-0,0156;1,029
15,3350;0,4964;-0,8990;-0,0156;1,027
15,3370;0,4924;-0,8912;-0,0156;1,018
15,3450;0,4964;-0,8912;-0,0156;1,020
15,3600;0,4964;-0,8990;-0,0195;1,027
15,3640;0,5042;-0,8951;-0,0195;1,028
15,3780;0,5120;-0,8951;-0,0234;1,031
15,3890;0,5120;-0,9030;-0,0234;1,038
15,3960;0,5082;-0,8990;-0,0195;1,033
15,4090;0,5042;-0,8990;-0,0195;1,031
15,4140;0,5003;-0,8951;-0,0195;1,026
15,4990;0,4964;-0,8951;-0,0195;1,024
15,5010;0,4964;-0,8951;-0,0234;1,024
15,5050;0,5003;-0,8990;-0,0195;1,029
15,5260;0,5042;-0,8990;-0,0234;1,031
15,5270;0,5120;-0,9030;-0,0195;1,038
15,5420;0,5120;-0,9068;-0,0156;1,042
15,5440;0,5082;-0,9107;-0,0116;1,043
15,5460;0,5082;-0,9030;-0,0078;1,036
15,5470;0,5042;-0,9030;-0,0116;1,034
15,5490;0,5042;-0,9068;-0,0116;1,038
15,5510;0,5042;-0,9030;-0,0116;1,034
15,5530;0,5042;-0,8990;-0,0116;1,031
15,5550;0,5042;-0,9030;-0,0156;1,034
15,5650;0,5042;-0,8951;-0,0156;1,027
15,5760;0,4964;-0,8951;-0,0116;1,024
15,6390;0,5003;-0,8951;-0,0116;1,025
15,6410;0,5042;-0,8951;-0,0156;1,027
15,6430;0,5042;-0,8990;-0,0116;1,031
15,6460;0,5082;-0,8951;-0,0156;1,029
15,6480;0,5120;-0,8951;-0,0195;1,031
15,6500;0,5042;-0,8951;-0,0156;1,027
15,6580;0,4924;-0,8951;-0,0156;1,022
15,6670;0,4886;-0,8912;-0,0156;1,016
15,7120;0,4886;-0,8951;-0,0195;1,020
15,7140;0,4924;-0,8990;-0,0195;1,025
15,7160;0,5003;-0,9068;-0,0234;1,036
15,7180;0,5042;-0,9030;-0,0273;1,035
15,7190;0,5042;-0,8990;-0,0234;1,031
15,8960;0,5003;-0,9030;-0,0234;1,033
15,8980;0,5042;-0,9030;-0,0156;1,034
15,9000;0,5003;-0,9030;-0,0195;1,032
15,9010;0,5003;-0,8990;-0,0195;1,029
15,9040;0,4964;-0,8990;-0,0195;1,027
15,9050;0,4964;-0,8990;-0,0156;1,027
15,9070;0,4924;-0,8951;-0,0195;1,022
15,9080;0,4964;-0,8990;-0,0195;1,027
15,9100;0,4964;-0,9030;-0,0116;1,030
15,9120;0,5003;-0,9068;-0,0195;1,036
15,9140;0,5042;-0,9030;-0,0195;1,034
15,9160;0,5082;-0,8990;-0,0195;1,033
15,9170;0,4964;-0,8990;-0,0195;1,027
15,9190;0,4964;-0,8990;-0,0234;1,027
15,9280;0,4964;-0,9030;-0,0234;1,031
15,9680;0,4924;-0,9030;-0,0195;1,029
15,9700;0,4964;-0,8990;-0,0195;1,027
15,9720;0,4886;-0,8951;-0,0234;1,020
15,9740;0,4964;-0,8951;-0,0195;1,024
15,9760;0,5042;-0,8990;-0,0156;1,031
16,0150;0,4964;-0,8990;-0,0273;1,027
16,0180;0,5003;-0,8990;-0,0234;1,029
16,0190;0,4924;-0,8951;-0,0195;1,022
16,0210;0,5003;-0,8951;-0,0195;1,026
16,0240;0,5003;-0,8990;-0,0234;1,029
16,0440;0,4964;-0,8951;-0,0234;1,024
16,0840;0,5003;-0,8990;-0,0195;1,029
16,0860;0,5003;-0,9030;-0,0195;1,032
16,0880;0,4964;-0,8990;-0,0234;1,027
16,0890;0,5003;-0,8990;-0,0234;1,029
16,0940;0,5003;-0,8951;-0,0273;1,026
16,1050;0,5003;-0,8990;-0,0234;1,029
16,1140;0,5003;-0,9030;-0,0273;1,033
16,1240;0,5003;-0,8990;-0,0273;1,029
16,1350;0,4924;-0,8990;-0,0312;1,025
16,1710;0,4924;-0,8951;-0,0312;1,022
16,1740;0,4964;-0,8990;-0,0312;1,027
16,1760;0,5120;-0,9030;-0,0273;1,038
16,1850;0,5120;-0,9068;-0,0391;1,042
16,1940;0,5159;-0,9030;-0,0312;1,040
16,2080;0,5120;-0,9068;-0,0234;1,042
16,2250;0,5120;-0,9068;-0,0195;1,042
16,2650;0,5042;-0,9030;-0,0156;1,034
16,2690;0,5003;-0,8990;-0,0156;1,029
16,2710;0,4964;-0,9030;-0,0116;1,030
16,2720;0,4924;-0,8990;-0,0116;1,025
16,2740;0,4924;-0,8951;-0,0156;1,022
16,2840;0,4924;-0,8951;-0,0195;1,022
16,2960;0,5003;-0,8951;-0,0156;1,026
16,3050;0,5042;-0,8990;-0,0195;1,031
16,3220;0,5042;-0,9030;-0,0195;1,034
16,3250;0,5042;-0,8990;-0,0195;1,031
16,3700;0,5082;-0,8951;-0,0156;1,029
16,3730;0,5120;-0,9030;-0,0195;1,038
16,3750;0,5199;-0,9068;-0,0195;1,045
16,3770;0,5159;-0,9030;-0,0234;1,040
16,3780;0,5082;-0,8951;-0,0195;1,029
16,3880;0,4964;-0,8912;-0,0195;1,020
16,3940;0,4847;-0,8912;-0,0195;1,015
16,4090;0,4807;-0,8873;-0,0195;1,009
16,4190;0,4886;-0,8951;-0,0234;1,020
16,4290;0,4964;-0,8990;-0,0273;1,027
16,4340;0,5042;-0,9030;-0,0273;1,035
16,4840;0,5082;-0,9068;-0,0234;1,040
16,4870;0,5082;-0,9030;-0,0195;1,036
16,4890;0,5003;-0,9068;-0,0156;1,036
16,4920;0,4924;-0,9030;-0,0156;1,029
16,4940;0,4924;-0,8990;-0,0156;1,025
16,4960;0,4964;-0,9068;-0,0156;1,034
16,5040;0,4924;-0,9030;-0,0195;1,029
16,5150;0,4964;-0,9030;-0,0195;1,031
16,5250;0,5003;-0,9030;-0,0234;1,033
16,5340;0,4964;-0,9030;-0,0234;1,031
16,6510;0,4964;-0,8951;-0,0234;1,024
16,6540;0,4964;-0,8990;-0,0273;1,027
16,6560;0,4964;-0,8990;-0,0234;1,027
16,6570;0,4924;-0,8990;-0,0273;1,025
16,6590;0,5003;-0,8990;-0,0273;1,029
16,6610;0,5042;-0,8990;-0,0273;1,031
16,6630;0,5042;-0,9030;-0,0273;1,035
16,6650;0,5042;-0,8990;-0,0234;1,031
16,6660;0,5042;-0,8951;-0,0273;1,028
16,6680;0,5003;-0,8990;-0,0273;1,029
16,6700;0,5003;-0,8951;-0,0234;1,026
16,6790;0,4964;-0,8951;-0,0234;1,024
16,7240;0,5082;-0,8990;-0,0195;1,033
16,7280;0,5082;-0,9030;-0,0195;1,036
16,7300;0,5042;-0,8990;-0,0273;1,031
16,7320;0,5003;-0,8951;-0,0234;1,026
16,7340;0,4964;-0,9030;-0,0234;1,031
16,7440;0,5003;-0,8990;-0,0234;1,029
16,7880;0,5042;-0,9030;-0,0234;1,034
16,7910;0,5082;-0,9030;-0,0195;1,036
16,7930;0,5082;-0,9107;-0,0195;1,043
16,7940;0,5082;-0,8990;-0,0156;1,033
16,8040;0,5003;-0,8990;-0,0156;1,029
16,8150;0,5003;-0,9030;-0,0156;1,032
16,8240;0,5003;-0,8990;-0,0156;1,029
16,8380;0,5003;-0,8951;-0,0234;1,026
16,8440;0,5042;-0,8951;-0,0273;1,028
17,0320;0,5042;-0,8912;-0,0351;1,025
17,0350;0,5042;-0,8990;-0,0312;1,031
17,0360;0,4964;-0,8912;-0,0312;1,021
17,0380;0,4924;-0,8912;-0,0312;1,019
17,0400;0,4886;-0,8912;-0,0312;1,017
17,0410;0,4924;-0,8951;-0,0312;1,022
17,0430;0,5042;-0,8990;-0,0312;1,031
17,0450;0,5042;-0,9068;-0,0312;1,038
17,0470;0,5120;-0,9068;-0,0312;1,042
17,0490;0,5120;-0,9030;-0,0273;1,038
17,0500;0,5082;-0,8990;-0,0234;1,033
17,0520;0,5003;-0,8990;-0,0195;1,029
17,0550;0,5042;-0,8990;-0,0195;1,031
17,0570;0,5042;-0,8951;-0,0195;1,028
17,0590;0,5042;-0,8990;-0,0234;1,031
17,0670;0,5082;-0,8990;-0,0234;1,033
17,1080;0,5082;-0,8951;-0,0273;1,030
17,1100;0,5120;-0,8951;-0,0234;1,031
17,1120;0,5082;-0,8990;-0,0273;1,033
17,1140;0,5082;-0,8951;-0,0273;1,030
17,1560;0,5042;-0,8912;-0,0234;1,024
17,1590;0,4964;-0,8912;-0,0234;1,020
17,1600;0,5003;-0,8912;-0,0273;1,022
17,1640;0,5003;-0,9030;-0,0312;1,033
17,1770;0,5003;-0,8990;-0,0234;1,029
17,1840;0,5003;-0,9030;-0,0234;1,033
17,2260;0,4924;-0,9030;-0,0195;1,029
17,2280;0,4730;-0,9030;-0,0156;1,019
17,2300;0,4339;-0,9224;-0,0156;1,020
17,2310;0,3752;-0,9147;-0,0234;0,989
17,2340;0,3127;-0,9107;0,0391;0,964
17,2460;0,1876;-0,8521;-0,0430;0,874
17,2550;0,0468;-0,8990;-0,0195;0,900
17,2990;-0,1211;-1,3407;0,0547;1,347
17,3020;-0,2932;-1,4346;0,0156;1,464
17,3050;-0,0468;-0,9890;-0,0195;0,990
17,3090;-0,1954;-0,7973;0,0312;0,822
17,3110;-0,1563;-0,6566;0,0742;0,679
17,3180;-0,1055;-0,5277;0,0742;0,543
17,3270;-0,1211;-0,5042;0,0859;0,526
17,3350;-0,1758;-0,5590;0,1329;0,601
17,3500;-0,2580;-0,6176;0,1563;0,687
17,3540;-0,3831;-0,6957;0,2306;0,827
17,3660;-0,4691;-0,6997;0,2306;0,873
17,3740;-0,5590;-0,6566;0,2033;0,886
17,3840;-0,5863;-0,6019;0,1329;0,851
17,4360;-0,4886;-0,4807;0,0430;0,687
17,4390;-0,4065;-0,4104;-0,0116;0,578
17,4410;-0,3009;-0,3400;-0,0547;0,457
17,4430;-0,2462;-0,3244;-0,0664;0,413
17,4460;-0,2228;-0,3400;-0,0742;0,413
17,4490;-0,2345;-0,3831;-0,0820;0,457
17,4580;-0,3049;-0,5433;-0,0977;0,631
17,4650;-0,3791;-0,6997;-0,1055;0,803
17,4740;-0,4886;-0,9772;-0,0859;1,096
17,5210;-0,5590;-1,1765;-0,0351;1,303
17,5240;-0,6371;-1,4346;0,0664;1,571
17,5260;-0,6566;-1,5322;0,1524;1,674
17,5300;-0,5981;-1,4619;0,2384;1,597
17,5330;-0,5042;-1,2704;0,2501;1,389
17,5350;-0,3713;-0,9850;0,2228;1,076
17,5440;-0,3088;-0,8443;0,2033;0,922
17,5550;-0,2657;-0,7505;0,1798;0,816
17,5650;-0,2462;-0,7036;0,1681;0,764
17,6080;-0,3049;-0,8052;0,1876;0,881
17,6130;-0,3752;-0,9186;0,2071;1,014
17,6150;-0,4573;-1,0319;0,2071;1,148
17,6170;-0,5941;-1,1844;0,1719;1,336
17,6190;-0,6606;-1,2469;0,1329;1,417
17,6290;-0,7700;-1,2235;-0,0116;1,446
17,6410;-0,8091;-1,1688;-0,0859;1,424
17,6450;-0,7114;-0,9929;-0,1133;1,227
17,6550;-0,6215;-0,8521;-0,1094;1,060
17,6700;-0,4964;-0,6918;-0,0742;0,855
17,6740;-0,4495;-0,6371;-0,0351;0,781
17,6880;-0,4260;-0,6332;0,0195;0,763
17,7020;-0,4651;-0,7036;0,0624;0,846
17,7190;-0,5823;-0,9186;0,1524;1,098
17,7210;-0,7388;-1,2587;0,2814;1,486
17,7250;-0,7700;-1,3330;0,3049;1,569
17,8350;-0,8091;-1,4581;0,3283;1,700
17,8380;-0,8052;-1,5322;0,2892;1,755
17,8430;-0,7505;-1,4814;0,2228;1,676
17,8460;-0,6489;-1,3330;0,1172;1,487
17,8480;-0,5941;-1,2431;0,0624;1,379
17,8500;-0,5472;-1,1648;-0,0078;1,287
17,8530;-0,5472;-1,1570;-0,0391;1,281
17,8560;-0,5902;-1,2235;-0,0624;1,360
17,8580;-0,6293;-1,2782;-0,0742;1,427
17,8600;-0,6723;-1,3251;-0,0586;1,487
17,8630;-0,7270;-1,3603;0,0000;1,542
17,8650;-0,7661;-1,3407;0,0938;1,547
17,8680;-0,7779;-1,2939;0,1681;1,519
17,8700;-0,7740;-1,2352;0,2306;1,476
17,8770;-0,7349;-1,1180;0,2853;1,368
17,8880;-0,6880;-1,0281;0,2814;1,269
17,8940;-0,6215;-0,9186;0,2384;1,134
17,9050;-0,6058;-0,8873;0,1993;1,093
17,9470;-0,6176;-0,9186;0,1407;1,116
17,9500;-0,6606;-0,9967;0,0938;1,199
18,1230;-0,7505;-1,1688;0,0195;1,389
18,1280;-0,8052;-1,2899;-0,0273;1,521
18,1300;-0,8443;-1,4229;-0,0820;1,657
18,1330;-0,8287;-1,4581;-0,0899;1,680
18,1360;-0,7465;-1,3994;-0,0624;1,587
18,1390;-0,6489;-1,2821;-0,0116;1,437
18,1410;-0,5981;-1,2196;0,0234;1,359
18,1440;-0,5746;-1,1922;0,0664;1,325
18,1460;-0,5823;-1,2196;0,1329;1,358
18,1470;-0,6176;-1,2743;0,1798;1,427
18,1500;-0,6645;-1,3447;0,2462;1,520
18,1520;-0,6880;-1,3603;0,2736;1,549
18,1540;-0,6215;-0,8795;-0,0820;1,080
18,1560;-0,6058;-0,8716;-0,0742;1,064
18,1570;-0,5785;-0,8639;-0,0391;1,040
18,1590;-0,5667;-0,8716;-0,0039;1,040
18,1680;-0,5629;-0,9303;0,0586;1,089
18,1750;-0,5785;-0,9929;0,1055;1,154
18,2170;-0,6058;-1,0945;0,1602;1,261
18,2190;-0,6176;-1,1532;0,1993;1,323
18,2220;-0,6058;-1,1805;0,2071;1,343
18,2260;-0,5746;-1,1492;0,1876;1,298
18,2280;-0,5277;-1,0906;0,1485;1,221
18,2830;-0,5003;-1,0398;0,1211;1,160
18,2860;-0,4691;-0,9850;0,0742;1,094
18,2890;-0,4612;-0,9655;0,0508;1,071
18,2910;-0,4612;-0,9538;0,0234;1,060
18,2940;-0,4691;-0,9577;0,0078;1,066
18,2960;-0,4886;-0,9498;-0,0039;1,068
18,2980;-0,5003;-0,9538;-0,0039;1,077
18,3410;-0,5003;-0,9068;0,0116;1,036
18,3450;-0,5003;-0,8756;0,0312;1,009
18,3470;-0,4807;-0,8052;0,0703;0,940
18,3490;-0,4573;-0,7465;0,0938;0,880
18,3510;-0,4299;-0,6841;0,1250;0,818
18,3540;-0,4221;-0,6566;0,1407;0,793
18,3680;-0,4143;-0,6332;0,1563;0,773
18,3740;-0,4104;-0,6254;0,1602;0,765
18,4190;-0,4065;-0,6215;0,1563;0,759
18,4210;-0,4026;-0,6215;0,1446;0,754
18,4240;-0,3948;-0,6293;0,1290;0,754
18,4250;-0,3987;-0,6606;0,0977;0,778
18,4270;-0,4104;-0,6880;0,0782;0,805
18,4390;-0,4260;-0,7465;0,0468;0,861
18,4440;-0,4339;-0,7817;0,0234;0,894
18,4890;-0,4378;-0,8208;-0,0039;0,930
18,4940;-0,4299;-0,8248;-0,0156;0,930
18,4960;-0,3948;-0,7935;-0,0234;0,887
18,4980;-0,3713;-0,7740;-0,0234;0,859
18,5000;-0,3479;-0,7427;-0,0078;0,820
18,5080;-0,3361;-0,7309;0,0000;0,804
18,5150;-0,3244;-0,7192;0,0273;0,789
18,5240;-0,3205;-0,7153;0,0468;0,785
18,5710;-0,3322;-0,7270;0,0782;0,803
18,5740;-0,3479;-0,7505;0,1133;0,835
18,5760;-0,3635;-0,7661;0,1367;0,859
18,5780;-0,3752;-0,7700;0,1563;0,871
18,5800;-0,3831;-0,7544;0,1758;0,864
18,5850;-0,3713;-0,7270;0,1798;0,836
18,5950;-0,3635;-0,6723;0,1681;0,783
18,6430;-0,3557;-0,6410;0,1524;0,749
18,6460;-0,3479;-0,6098;0,1329;0,714
18,6480;-0,3557;-0,6019;0,1133;0,708
18,6500;-0,3831;-0,6098;0,0859;0,725
18,6510;-0,3908;-0,6176;0,0664;0,734
18,6550;-0,4065;-0,6215;0,0273;0,743
18,6650;-0,4143;-0,6254;0,0078;0,750
18,6790;-0,4026;-0,6176;-0,0078;0,737
18,6840;-0,3869;-0,6058;-0,0234;0,719
18,6960;-0,3791;-0,6019;-0,0234;0,712
18,7050;-0,3635;-0,6176;-0,0116;0,717
18,7140;-0,3713;-0,6489;-0,0039;0,748
18,8250;-0,3948;-0,7153;0,0234;0,817
18,8280;-0,4143;-0,7740;0,0430;0,879
18,8300;-0,4456;-0,8482;0,0977;0,963
18,8320;-0,4534;-0,8912;0,1172;1,007
18,8340;-0,4573;-0,9303;0,1485;1,047
18,8360;-0,4495;-0,9303;0,1641;1,046
18,8370;-0,4260;-0,9030;0,1719;1,013
18,8400;-0,4104;-0,8716;0,1641;0,977
18,8430;-0,3948;-0,8482;0,1563;0,949
18,8450;-0,4026;-0,8521;0,1524;0,955
18,8460;-0,4260;-0,8873;0,1407;0,994
18,8480;-0,4573;-0,9264;0,1290;1,041
18,8500;-0,4964;-0,9694;0,1055;1,094
