time;x;y;z;gforce
16.1600;-0.4260;-0.8287;0.0899;0.936
16.2080;-0.4260;-0.8287;0.0938;0.936
16.2110;-0.4183;-0.8365;0.1016;0.941
16.2130;-0.4143;-0.8404;0.1055;0.943
16.2150;-0.4104;-0.8404;0.1094;0.942
16.2160;-0.4026;-0.8443;0.1094;0.942
16.2200;-0.3948;-0.8443;0.1055;0.938
16.2300;-0.3869;-0.8443;0.1055;0.935
16.2460;-0.3869;-0.8482;0.1016;0.938
16.2500;-0.3791;-0.8482;0.0938;0.934
16.2650;-0.3791;-0.8482;0.0859;0.933
16.2700;-0.3752;-0.8443;0.0782;0.927
16.2800;-0.3674;-0.8365;0.0664;0.916
16.2910;-0.3713;-0.8365;0.0624;0.917
16.3350;-0.3752;-0.8404;0.0586;0.922
16.3380;-0.3752;-0.8326;0.0508;0.915
16.3420;-0.3791;-0.8287;0.0468;0.912
16.3440;-0.3791;-0.8169;0.0508;0.902
16.3460;-0.3791;-0.8091;0.0430;0.895
16.3530;-0.3791;-0.7973;0.0430;0.884
16.3650;-0.3791;-0.7896;0.0508;0.877
16.3730;-0.3791;-0.7817;0.0547;0.871
16.4200;-0.3791;-0.7779;0.0547;0.867
16.4230;-0.3831;-0.7740;0.0664;0.866
16.4240;-0.3831;-0.7700;0.0664;0.863
16.4270;-0.3831;-0.7661;0.0742;0.860
16.4300;-0.3831;-0.7661;0.0782;0.860
16.4310;-0.3831;-0.7661;0.0820;0.860
16.4400;-0.3791;-0.7700;0.0859;0.863
16.4500;-0.3791;-0.7779;0.0859;0.870
16.4600;-0.3791;-0.7935;0.0859;0.884
16.4700;-0.3791;-0.8013;0.0859;0.891
16.5190;-0.3831;-0.8131;0.0820;0.903
17.1280;-0.3869;-0.8248;0.0859;0.915
17.1300;-0.3831;-0.8365;0.0859;0.924
17.1320;-0.3831;-0.8482;0.0820;0.934
17.1340;-0.3831;-0.8599;0.0782;0.945
17.1350;-0.3831;-0.8639;0.0782;0.948
17.1370;-0.3831;-0.8678;0.0782;0.952
17.1390;-0.3831;-0.8716;0.0742;0.955
17.1410;-0.3908;-0.8795;0.0742;0.965
17.1430;-0.3908;-0.8873;0.0782;0.973
17.1440;-0.3987;-0.8912;0.0703;0.979
17.1460;-0.4026;-0.8912;0.0742;0.981
17.1480;-0.4065;-0.8912;0.0664;0.982
17.1500;-0.5277;-1.0554;0.0977;1.184
17.1520;-0.5315;-1.0398;0.0977;1.172
17.1540;-0.5315;-1.0281;0.0899;1.161
17.1650;-0.5277;-1.0123;0.0899;1.145
17.1710;-0.5277;-1.0046;0.0899;1.138
17.1850;-0.5238;-1.0046;0.0938;1.137
17.1900;-0.5238;-1.0046;0.0977;1.137
17.2370;-0.5238;-1.0046;0.1055;1.138
17.2400;-0.5238;-1.0163;0.1133;1.149
17.2420;-0.5199;-1.0202;0.1211;1.151
17.2440;-0.5120;-1.0202;0.1211;1.148
17.2460;-0.5042;-1.0319;0.1329;1.156
17.2550;-0.5042;-1.0358;0.1290;1.159
17.2660;-0.4924;-1.0358;0.1290;1.154
17.2700;-0.4886;-1.0398;0.1250;1.156
17.2800;-0.4847;-1.0398;0.1211;1.154
17.3480;-0.4847;-1.0358;0.1172;1.150
17.3530;-0.4807;-1.0319;0.1055;1.143
17.3570;-0.4730;-1.0241;0.1055;1.133
17.3640;-0.4730;-1.0202;0.0938;1.128
17.3670;-0.4691;-1.0123;0.0899;1.119
17.3730;-0.4691;-1.0007;0.0859;1.109
17.3750;-0.4691;-0.9929;0.0782;1.101
17.3760;-0.4691;-0.9811;0.0703;1.090
17.3790;-0.4651;-0.9655;0.0703;1.074
17.3810;-0.4651;-0.9577;0.0703;1.067
17.3940;-0.4573;-0.9264;0.0742;1.036
17.4440;-0.4495;-0.9224;0.0742;1.029
17.4480;-0.4495;-0.9107;0.0782;1.019
17.4500;-0.4495;-0.8951;0.0782;1.005
17.4520;-0.4416;-0.8873;0.0859;0.995
17.4540;-0.4416;-0.8795;0.0977;0.989
17.4550;-0.4339;-0.8756;0.1016;0.982
17.4630;-0.4299;-0.8678;0.1055;0.974
17.4760;-0.4221;-0.8678;0.1055;0.971
17.4800;-0.4183;-0.8678;0.1016;0.969
17.4910;-0.3908;-0.8365;0.0977;0.928
17.5400;-0.3987;-0.8560;0.1016;0.950
17.5430;-0.4104;-0.8873;0.1055;0.983
17.5440;-0.4183;-0.9030;0.1016;1.000
17.5480;-0.4143;-0.9147;0.1016;1.009
17.5520;-0.4026;-0.9030;0.0938;0.993
17.5540;-0.3831;-0.8716;0.0899;0.956
17.5610;-0.3713;-0.8560;0.0820;0.937
17.5780;-0.3596;-0.8443;0.0742;0.921
17.5800;-0.3596;-0.8404;0.0742;0.917
17.5920;-0.3635;-0.8482;0.0703;0.925
17.6400;-0.3713;-0.8560;0.0703;0.936
17.6430;-0.3752;-0.8560;0.0742;0.938
17.6460;-0.3791;-0.8521;0.0703;0.935
17.6490;-0.3831;-0.8443;0.0703;0.930
17.6500;-0.3713;-0.8248;0.0624;0.907
17.6530;-0.3674;-0.8013;0.0624;0.884
17.6610;-0.3596;-0.7857;0.0624;0.866
17.6740;-0.3635;-0.7779;0.0586;0.861
17.6820;-0.3635;-0.7740;0.0547;0.857
17.6950;-0.3674;-0.7740;0.0547;0.859
17.7000;-0.3713;-0.7779;0.0624;0.864
17.7480;-0.3752;-0.7740;0.0664;0.863
17.7530;-0.3713;-0.7700;0.0703;0.858
17.7550;-0.3674;-0.7700;0.0664;0.856
17.7570;-0.3713;-0.7700;0.0742;0.858
17.7590;-0.3635;-0.7740;0.0782;0.859
17.7610;-0.3713;-0.7817;0.0820;0.869
17.7710;-0.3713;-0.7935;0.0859;0.880
17.7850;-0.3713;-0.8131;0.0899;0.898
17.7960;-0.3713;-0.8208;0.0977;0.906
17.8000;-0.3752;-0.8365;0.0938;0.922
17.8470;-0.3752;-0.8404;0.0977;0.926
17.8500;-0.3674;-0.8443;0.0938;0.926
17.8530;-0.3674;-0.8521;0.0859;0.932
17.8540;-0.3674;-0.8599;0.0820;0.939
17.8580;-0.3713;-0.8639;0.0820;0.944
17.8600;-0.3791;-0.8756;0.0703;0.957
17.8700;-0.3831;-0.8873;0.0664;0.969
17.8810;-0.3908;-0.8912;0.0624;0.975
17.8900;-0.3948;-0.8951;0.0586;0.980
17.9000;-0.3987;-0.8912;0.0547;0.978
17.9550;-0.3987;-0.8912;0.0508;0.978
17.9570;-0.4065;-0.8873;0.0430;0.977
17.9610;-0.4104;-0.8873;0.0468;0.979
17.9630;-0.4183;-0.8873;0.0468;0.982
17.9650;-0.4260;-0.8873;0.0508;0.986
17.9660;-0.4339;-0.8951;0.0586;0.996
17.9740;-0.4378;-0.8951;0.0586;0.998
17.9840;-0.4416;-0.8990;0.0624;1.004
17.9900;-0.4495;-0.9030;0.0742;1.011
18.0000;-0.4456;-0.9068;0.0782;1.013
18.8040;-0.4495;-0.9147;0.0859;1.023
18.8050;-0.4534;-0.9186;0.0899;1.028
18.8070;-0.4573;-0.9382;0.0899;1.048
18.8100;-0.4612;-0.9498;0.0977;1.060
18.8110;-0.4651;-0.9655;0.0977;1.076
18.8130;-0.4691;-0.9811;0.0977;1.092
18.8150;-0.4730;-0.9967;0.0977;1.108
18.8160;-0.4730;-1.0123;0.0938;1.121
18.8190;-0.4768;-1.0241;0.0938;1.134
18.8210;-0.4807;-1.0319;0.0938;1.142
18.8230;-0.4807;-1.0358;0.0859;1.145
18.8240;-0.4807;-1.0437;0.0859;1.152
18.8260;-0.4065;-0.8599;0.0977;0.956
18.8290;-0.4026;-0.8678;0.0977;0.962
18.8310;-0.3987;-0.8678;0.0938;0.960
18.8760;-0.3948;-0.8756;0.0938;0.965
18.8790;-0.3908;-0.8756;0.0899;0.963
18.8820;-0.3869;-0.8716;0.0859;0.958
18.8840;-0.3791;-0.8678;0.0820;0.950
18.8870;-0.3752;-0.8639;0.0742;0.945
18.9010;-0.3752;-0.8560;0.0664;0.937
18.9470;-0.3752;-0.8521;0.0703;0.934
18.9510;-0.3791;-0.8482;0.0624;0.931
18.9520;-0.3713;-0.8365;0.0586;0.917
18.9540;-0.3752;-0.8287;0.0586;0.912
18.9560;-0.3791;-0.8287;0.0586;0.913
18.9600;-0.3791;-0.8208;0.0547;0.906
18.9740;-0.3791;-0.8169;0.0624;0.903
18.9810;-0.3831;-0.8091;0.0624;0.897
19.0250;-0.3791;-0.8013;0.0624;0.889
19.0270;-0.3791;-0.7935;0.0703;0.882
19.0300;-0.3752;-0.7896;0.0703;0.877
19.0330;-0.3713;-0.7896;0.0742;0.876
19.0360;-0.3791;-0.7935;0.0782;0.883
19.0450;-0.3791;-0.7973;0.0859;0.887
19.0900;-0.3791;-0.8013;0.0899;0.891
19.0930;-0.3831;-0.8052;0.0938;0.897
19.0960;-0.3791;-0.8131;0.0938;0.902
19.0970;-0.3791;-0.8169;0.0938;0.905
19.1000;-0.3713;-0.8248;0.1016;0.910
19.1010;-0.3752;-0.8287;0.0977;0.915
19.1100;-0.3713;-0.8404;0.0977;0.924
19.1200;-0.3752;-0.8443;0.0977;0.929
19.1310;-0.3752;-0.8521;0.0977;0.936
19.1760;-0.3791;-0.8599;0.0977;0.945
19.1790;-0.3791;-0.8639;0.0899;0.948
19.1810;-0.3791;-0.8678;0.0899;0.951
19.1830;-0.3831;-0.8639;0.0859;0.949
19.1870;-0.3831;-0.8678;0.0820;0.952
19.1940;-0.3869;-0.8639;0.0820;0.950
19.2000;-0.3948;-0.8639;0.0820;0.953
19.2100;-0.3948;-0.8639;0.0782;0.953
19.2200;-0.3987;-0.8639;0.0782;0.955
19.2300;-0.4065;-0.8639;0.0782;0.958
19.2840;-0.4104;-0.8639;0.0782;0.960
19.2880;-0.4143;-0.8599;0.0820;0.958
19.2910;-0.4183;-0.8560;0.0820;0.956
19.2930;-0.4183;-0.8521;0.0899;0.954
19.2950;-0.4260;-0.8521;0.0899;0.957
19.2960;-0.4299;-0.8599;0.1016;0.967
19.3030;-0.4299;-0.8678;0.0977;0.973
19.3130;-0.4378;-0.8756;0.1094;0.985
19.3200;-0.4378;-0.8873;0.1133;0.996
19.3300;-0.4416;-0.8951;0.1172;1.005
19.3800;-0.4416;-0.9107;0.1172;1.019
19.3820;-0.4456;-0.9224;0.1211;1.032
19.3840;-0.4416;-0.9382;0.1211;1.044
19.3870;-0.4456;-0.9498;0.1211;1.056
19.3910;-0.4534;-0.9615;0.1172;1.069
19.3930;-0.4534;-0.9733;0.1172;1.080
19.4000;-0.4534;-0.9850;0.1133;1.090
19.4170;-0.4573;-0.9967;0.1094;1.102
19.4200;-0.4612;-1.0046;0.1055;1.110
19.4320;-0.4691;-1.0085;0.0977;1.117
19.4410;-0.4691;-1.0123;0.0938;1.120
19.4500;-0.4730;-1.0202;0.0938;1.128
19.4990;-0.4807;-1.0202;0.0859;1.131
19.5010;-0.4886;-1.0202;0.0859;1.134
19.5030;-0.4964;-1.0202;0.0859;1.138
19.5060;-0.5003;-1.0202;0.0820;1.139
19.5090;-0.5042;-1.0163;0.0899;1.138
19.5200;-0.5120;-1.0163;0.0938;1.142
19.5310;-0.5159;-1.0163;0.0977;1.144
19.5400;-0.5159;-1.0163;0.1016;1.144
19.5870;-0.5159;-1.0202;0.1055;1.148
19.5920;-0.5199;-1.0281;0.1094;1.157
19.5950;-0.5199;-1.0319;0.1133;1.161
19.5960;-0.5199;-1.0476;0.1172;1.175
19.5980;-0.5238;-1.0593;0.1133;1.187
19.6010;-0.5199;-1.0710;0.1250;1.197
19.6120;-0.5238;-1.0828;0.1211;1.209
19.6200;-0.5238;-1.0906;0.1211;1.216
19.6300;-0.5238;-1.0984;0.1211;1.223
19.6400;-0.5199;-1.1023;0.1172;1.224
19.6880;-0.5199;-1.1101;0.1133;1.231
19.6910;-0.5159;-1.1140;0.1094;1.233
19.6940;-0.5159;-1.1140;0.1016;1.232
19.6960;-0.5159;-1.1180;0.0938;1.235
19.6990;-0.5159;-1.1140;0.0899;1.231
19.7010;-0.5159;-1.1101;0.0899;1.227
20.3700;-0.5159;-1.0984;0.0820;1.216
20.3720;-0.5199;-1.0984;0.0820;1.218
20.3740;-0.5159;-1.0828;0.0782;1.202
20.3760;-0.5159;-1.0749;0.0782;1.195
20.3770;-0.5120;-1.0632;0.0782;1.183
20.3800;-0.5082;-1.0554;0.0782;1.174
20.3820;-0.5120;-1.0476;0.0820;1.169
20.3840;-0.5120;-1.0437;0.0859;1.166
20.3850;-0.5042;-1.0319;0.0899;1.152
20.3880;-0.5042;-1.0319;0.0938;1.152
20.3900;-0.4964;-1.0281;0.0977;1.146
20.3920;-0.4964;-1.0241;0.1016;1.143
20.3940;-0.3713;-0.8208;0.0977;0.906
20.3950;-0.3713;-0.8287;0.1016;0.914
20.4080;-0.3713;-0.8404;0.1016;0.924
20.4120;-0.3791;-0.8560;0.1016;0.942
20.4200;-0.3791;-0.8639;0.1016;0.949
20.4720;-0.3831;-0.8795;0.1055;0.965
20.4750;-0.3831;-0.8834;0.1016;0.968
20.4770;-0.3831;-0.8873;0.1055;0.972
20.4810;-0.3752;-0.8834;0.1016;0.965
20.4830;-0.3791;-0.8834;0.1016;0.967
20.4840;-0.3791;-0.8873;0.0977;0.970
20.4920;-0.3791;-0.8912;0.0938;0.973
20.5400;-0.3908;-0.8990;0.0938;0.985
20.5430;-0.3948;-0.9030;0.0977;0.990
20.5450;-0.3987;-0.9068;0.0899;0.995
20.5540;-0.4065;-0.9068;0.0859;0.997
20.5550;-0.4065;-0.9030;0.0859;0.994
20.5570;-0.4104;-0.8951;0.0859;0.988
20.5700;-0.4143;-0.8912;0.0899;0.987
20.5800;-0.4183;-0.8873;0.0899;0.985
20.5900;-0.4260;-0.8912;0.0938;0.992
20.6410;-0.4299;-0.8990;0.0977;1.001
20.6430;-0.4339;-0.9068;0.1016;1.010
20.6470;-0.4378;-0.9068;0.1094;1.013
20.6490;-0.4416;-0.9147;0.1094;1.022
20.6510;-0.4378;-0.9186;0.1172;1.024
20.6520;-0.4378;-0.9224;0.1133;1.027
20.6620;-0.4416;-0.9342;0.1211;1.040
20.6700;-0.4378;-0.9459;0.1211;1.049
20.6800;-0.4456;-0.9538;0.1211;1.060
20.7270;-0.4456;-0.9615;0.1211;1.067
20.7300;-0.4495;-0.9733;0.1172;1.078
20.7320;-0.4495;-0.9811;0.1133;1.085
20.7340;-0.4573;-0.9890;0.1055;1.095
20.7380;-0.4573;-0.9929;0.1094;1.099
20.7450;-0.4612;-0.9929;0.0977;1.099
20.7500;-0.4612;-0.9929;0.1016;1.099
20.7600;-0.4651;-0.9929;0.0977;1.101
20.7700;-0.4691;-0.9929;0.0938;1.102
20.7800;-0.4730;-0.9929;0.0977;1.104
20.7940;-0.4807;-0.9929;0.0938;1.107
20.8000;-0.4847;-0.9929;0.0938;1.109
20.8110;-0.4886;-0.9890;0.0899;1.107
20.8210;-0.4964;-0.9850;0.0938;1.107
20.8730;-0.4964;-0.9811;0.0938;1.104
20.8760;-0.5003;-0.9811;0.0938;1.105
20.8780;-0.5003;-0.9772;0.1055;1.103
20.8800;-0.5003;-0.9811;0.1016;1.106
20.8810;-0.5042;-0.9890;0.1055;1.115
20.8940;-0.5042;-0.9929;0.1094;1.119
20.9000;-0.5082;-1.0046;0.1133;1.131
20.9140;-0.5082;-1.0202;0.1172;1.146
20.9200;-0.5082;-1.0241;0.1172;1.149
20.9640;-0.5042;-1.0319;0.1172;1.154
20.9660;-0.5003;-1.0398;0.1172;1.160
20.9690;-0.4964;-1.0437;0.1133;1.161
20.9710;-0.4964;-1.0476;0.1172;1.165
20.9720;-0.4964;-1.0554;0.1055;1.171
20.9820;-0.4964;-1.0593;0.1016;1.174
20.9900;-0.4964;-1.0593;0.0977;1.174
21.0000;-0.4964;-1.0593;0.0938;1.174
21.0550;-0.5003;-1.0593;0.0899;1.175
21.0580;-0.4964;-1.0554;0.0820;1.169
21.0610;-0.4964;-1.0476;0.0782;1.162
21.0620;-0.4964;-1.0398;0.0782;1.155
21.0640;-0.4964;-1.0319;0.0742;1.148
21.0750;-0.4924;-1.0281;0.0742;1.142
21.0860;-0.4924;-1.0202;0.0782;1.136
21.0900;-0.4886;-1.0163;0.0782;1.130
21.1000;-0.4847;-1.0123;0.0782;1.125
21.1480;-0.4807;-1.0085;0.0782;1.120
21.1510;-0.4807;-1.0085;0.0899;1.121
21.1530;-0.4768;-1.0046;0.0938;1.116
21.1550;-0.4768;-1.0123;0.0977;1.123
21.1570;-0.4691;-1.0202;0.0977;1.127
21.1600;-0.4691;-1.0241;0.1016;1.131
21.1700;-0.4651;-1.0281;0.1016;1.133
21.1810;-0.4612;-1.0281;0.0977;1.131
21.1900;-0.4534;-1.0241;0.0977;1.124
21.2390;-0.4416;-1.0163;0.0977;1.112
21.2440;-0.4416;-1.0123;0.0938;1.108
21.2460;-0.4378;-1.0123;0.0899;1.107
21.2470;-0.4416;-1.0163;0.0899;1.112
21.2490;-0.4378;-1.0163;0.0859;1.110
21.2510;-0.4378;-1.0085;0.0820;1.102
21.2620;-0.4339;-0.9967;0.0820;1.090
21.2700;-0.4299;-0.9850;0.0820;1.078
21.2820;-0.4221;-0.9694;0.0782;1.060
21.8860;-0.4221;-0.9615;0.0782;1.053
21.8870;-0.4183;-0.9498;0.0742;1.040
21.8890;-0.4143;-0.9382;0.0742;1.028
21.8910;-0.4183;-0.9303;0.0782;1.023
21.8930;-0.4221;-0.9224;0.0782;1.017
21.8950;-0.4183;-0.9147;0.0782;1.009
21.8970;-0.4143;-0.9030;0.0820;0.997
21.8980;-0.4065;-0.8951;0.0859;0.987
21.9000;-0.4065;-0.8756;0.0899;0.970
21.9020;-0.3948;-0.8756;0.0938;0.965
21.9040;-0.3948;-0.8678;0.0938;0.958
21.9060;-0.3908;-0.8639;0.1016;0.954
21.9080;-0.4260;-0.9303;0.0624;1.025
21.9100;-0.4260;-0.9303;0.0664;1.025
21.9110;-0.4339;-0.9303;0.0742;1.029
21.9220;-0.4299;-0.9303;0.0742;1.028
21.9370;-0.4339;-0.9342;0.0820;1.033
21.9400;-0.4416;-0.9420;0.0859;1.044
21.9900;-0.4378;-0.9498;0.0938;1.050
21.9920;-0.4416;-0.9577;0.0938;1.059
21.9940;-0.4456;-0.9694;0.1016;1.072
21.9960;-0.4495;-0.9772;0.1016;1.080
21.9980;-0.4495;-0.9890;0.1055;1.091
22.0010;-0.4495;-0.9929;0.1055;1.095
22.0440;-0.4495;-1.0046;0.1016;1.105
22.0470;-0.4495;-1.0085;0.1016;1.109
22.0500;-0.4495;-1.0123;0.1016;1.112
22.0520;-0.4456;-1.0163;0.0977;1.114
22.0530;-0.4534;-1.0281;0.0977;1.128
22.0620;-0.4534;-1.0281;0.0899;1.127
22.0770;-0.4612;-1.0319;0.0899;1.134
22.0820;-0.4651;-1.0319;0.0899;1.135
22.1210;-0.4691;-1.0281;0.0859;1.133
22.1230;-0.4730;-1.0241;0.0859;1.131
22.1300;-0.4730;-1.0163;0.0859;1.124
22.1340;-0.4730;-1.0085;0.0938;1.118
22.1350;-0.4807;-1.0046;0.0938;1.118
22.1430;-0.4807;-1.0007;0.0977;1.114
22.1500;-0.4847;-0.9967;0.1016;1.113
22.1600;-0.4847;-0.9929;0.1055;1.110
22.2070;-0.4886;-0.9890;0.1133;1.109
22.2110;-0.4886;-0.9929;0.1133;1.112
22.2130;-0.4886;-0.9890;0.1172;1.109
22.2150;-0.4886;-0.9890;0.1250;1.110
22.2170;-0.4847;-0.9967;0.1290;1.116
22.2250;-0.4807;-0.9967;0.1329;1.115
22.2330;-0.4847;-1.0046;0.1329;1.123
22.2420;-0.4807;-1.0085;0.1367;1.126
22.2540;-0.4807;-1.0163;0.1407;1.133
22.2600;-0.4730;-1.0281;0.1407;1.140
22.2780;-0.4768;-1.0358;0.1367;1.148
22.2810;-0.4730;-1.0358;0.1367;1.147
22.2920;-0.4730;-1.0319;0.1290;1.142
22.3000;-0.4691;-1.0319;0.1290;1.141
22.3620;-0.4612;-1.0281;0.1172;1.133
22.3670;-0.4651;-1.0281;0.1094;1.134
22.3690;-0.4730;-1.0241;0.1055;1.133
22.3710;-0.4691;-1.0202;0.1055;1.128
22.3730;-0.4730;-1.0202;0.0938;1.128
22.3740;-0.4691;-1.0085;0.0977;1.117
22.3760;-0.4691;-1.0007;0.0938;1.109
22.3850;-0.4691;-0.9890;0.0938;1.099
22.3900;-0.4651;-0.9811;0.0899;1.089
22.4000;-0.4691;-0.9772;0.0899;1.088
22.4510;-0.4651;-0.9694;0.0977;1.080
22.4540;-0.4651;-0.9733;0.1055;1.084
22.4570;-0.4651;-0.9772;0.1055;1.087
22.4600;-0.4651;-0.9772;0.1094;1.088
22.4620;-0.4612;-0.9772;0.1094;1.086
22.4700;-0.4534;-0.9772;0.1133;1.083
22.5150;-0.4495;-0.9772;0.1133;1.082
22.5170;-0.4378;-0.9694;0.1094;1.069
22.5200;-0.4416;-0.9772;0.1133;1.078
22.5220;-0.4378;-0.9850;0.1094;1.083
22.5310;-0.4339;-0.9890;0.1055;1.085
22.5400;-0.4339;-0.9929;0.1055;1.089
22.5500;-0.4260;-0.9811;0.1016;1.074
22.5600;-0.4260;-0.9811;0.0977;1.074
22.5700;-0.4183;-0.9694;0.0899;1.060
22.5820;-0.4183;-0.9655;0.0899;1.056
22.5950;-0.4260;-0.9615;0.0820;1.055
22.6040;-0.4221;-0.9577;0.0820;1.050
22.6100;-0.4183;-0.9420;0.0820;1.034
22.6530;-0.4143;-0.9420;0.0782;1.032
22.6560;-0.4143;-0.9264;0.0782;1.018
22.6590;-0.4104;-0.9186;0.0782;1.009
22.6620;-0.4104;-0.9107;0.0782;1.002
22.6640;-0.4104;-0.9068;0.0782;0.998
22.6710;-0.4026;-0.8951;0.0820;0.985
22.6890;-0.4026;-0.8912;0.0859;0.982
22.6910;-0.3987;-0.8834;0.0859;0.973
22.7050;-0.3948;-0.8795;0.0859;0.968
22.7470;-0.3948;-0.8756;0.0938;0.965
22.7490;-0.3908;-0.8756;0.0977;0.964
22.7510;-0.3831;-0.8716;0.0938;0.957
22.7530;-0.3831;-0.8678;0.0977;0.954
22.7550;-0.3752;-0.8716;0.0977;0.954
22.7640;-0.3557;-0.8443;0.0938;0.921
22.7700;-0.3596;-0.8560;0.0977;0.934
22.7800;-0.3713;-0.8756;0.1016;0.957
23.4100;-0.3752;-0.8912;0.0977;0.972
23.4130;-0.3831;-0.9030;0.0977;0.986
23.4150;-0.3752;-0.9030;0.0938;0.982
23.4160;-0.3635;-0.8756;0.0859;0.952
23.4180;-0.3479;-0.8599;0.0782;0.931
23.4200;-0.3400;-0.8482;0.0742;0.917
23.4220;-0.3400;-0.8404;0.0664;0.909
23.4240;-0.3440;-0.8482;0.0742;0.918
23.4310;-0.3596;-0.8599;0.0703;0.935
23.4330;-0.3635;-0.8599;0.0703;0.936
23.4350;-0.3635;-0.8560;0.0664;0.932
23.4370;-0.3635;-0.8482;0.0664;0.925
23.4390;-0.4691;-1.0437;0.0938;1.148
23.4410;-0.4730;-1.0437;0.0977;1.150
23.4430;-0.4768;-1.0398;0.0977;1.148
23.4450;-0.4730;-1.0398;0.1016;1.147
23.4890;-0.4730;-1.0319;0.1016;1.140
23.4920;-0.4730;-1.0281;0.1094;1.137
23.4940;-0.4768;-1.0241;0.1094;1.135
23.4960;-0.4768;-1.0085;0.1172;1.122
23.4980;-0.4730;-1.0085;0.1133;1.120
23.5000;-0.4768;-1.0085;0.1250;1.123
23.5540;-0.4768;-1.0085;0.1290;1.123
23.5560;-0.4768;-1.0085;0.1329;1.123
23.5580;-0.4768;-1.0123;0.1367;1.127
23.5610;-0.4730;-1.0123;0.1329;1.125
23.5620;-0.4691;-1.0202;0.1367;1.131
23.5810;-0.4651;-1.0241;0.1367;1.133
23.5900;-0.4612;-1.0202;0.1329;1.127
23.6080;-0.4612;-1.0241;0.1290;1.131
23.6200;-0.4612;-1.0241;0.1250;1.130
23.6710;-0.4573;-1.0241;0.1211;1.128
23.6730;-0.4534;-1.0123;0.1133;1.115
23.6750;-0.4534;-1.0123;0.1094;1.115
23.6790;-0.4534;-1.0007;0.1016;1.103
23.6810;-0.4534;-0.9967;0.0977;1.099
23.6830;-0.4573;-0.9890;0.0899;1.093
23.6940;-0.4573;-0.9850;0.0859;1.089
23.7000;-0.4573;-0.9811;0.0899;1.086
23.7150;-0.4612;-0.9694;0.0899;1.077
23.7300;-0.4573;-0.9577;0.0899;1.065
23.7740;-0.4534;-0.9538;0.0899;1.060
23.7770;-0.4534;-0.9498;0.0938;1.057
23.7780;-0.4534;-0.9498;0.0977;1.057
23.7800;-0.4495;-0.9498;0.1016;1.056
23.7900;-0.4456;-0.9459;0.1055;1.051
23.8010;-0.4416;-0.9420;0.1055;1.046
23.8140;-0.4339;-0.9420;0.1055;1.043
23.8290;-0.4339;-0.9459;0.1016;1.046
23.8340;-0.4299;-0.9498;0.1016;1.047
23.8510;-0.4260;-0.9498;0.1055;1.046
23.8550;-0.4260;-0.9538;0.0977;1.049
23.9420;-0.4221;-0.9538;0.0938;1.047
23.9470;-0.4183;-0.9498;0.0899;1.042
23.9500;-0.4104;-0.9459;0.0859;1.035
23.9510;-0.4065;-0.9420;0.0820;1.029
23.9530;-0.4065;-0.9342;0.0820;1.022
23.9680;-0.4065;-0.9342;0.0782;1.022
23.9700;-0.4026;-0.9303;0.0820;1.017
23.9720;-0.4026;-0.9264;0.0742;1.013
23.9740;-0.4104;-0.9264;0.0782;1.016
23.9750;-0.4026;-0.9224;0.0782;1.009
23.9770;-0.4026;-0.9107;0.0782;0.999
23.9830;-0.3908;-0.9030;0.0742;0.987
23.9850;-0.3908;-0.8912;0.0742;0.976
23.9990;-0.3908;-0.8873;0.0703;0.972
24.0010;-0.3869;-0.8834;0.0782;0.968
24.0100;-0.3869;-0.8795;0.0782;0.964
24.0200;-0.3869;-0.8834;0.0859;0.968
24.0940;-0.3831;-0.8834;0.0820;0.966
24.0990;-0.3831;-0.8756;0.0820;0.959
24.1010;-0.3752;-0.8716;0.0899;0.953
24.1020;-0.3752;-0.8716;0.0859;0.953
24.1040;-0.3713;-0.8678;0.0899;0.948
24.1060;-0.3674;-0.8678;0.0938;0.947
24.1070;-0.3635;-0.8678;0.0938;0.945
24.1200;-0.3635;-0.8756;0.0977;0.953
24.1250;-0.3596;-0.8795;0.0977;0.955
24.1400;-0.3557;-0.8716;0.0899;0.946
24.2410;-0.3517;-0.8678;0.0938;0.941
24.2490;-0.3517;-0.8678;0.0899;0.941
24.2510;-0.3479;-0.8639;0.0859;0.935
24.2520;-0.3517;-0.8639;0.0859;0.937
24.2540;-0.3517;-0.8639;0.0820;0.936
24.2550;-0.3517;-0.8599;0.0820;0.933
24.2570;-0.3517;-0.8560;0.0820;0.929
24.2690;-0.3517;-0.8482;0.0782;0.922
24.2710;-0.3517;-0.8443;0.0742;0.918
24.2720;-0.3557;-0.8404;0.0742;0.916
24.2800;-0.3557;-0.8365;0.0742;0.912
24.2810;-0.3596;-0.8365;0.0782;0.914
24.2830;-0.3596;-0.8326;0.0782;0.910
24.2920;-0.3635;-0.8365;0.0820;0.916
24.2930;-0.3713;-0.8365;0.0859;0.919
24.3410;-0.3674;-0.8326;0.0859;0.914
24.3440;-0.3674;-0.8365;0.0938;0.918
24.3460;-0.3635;-0.8365;0.0938;0.917
24.3500;-0.3713;-0.8404;0.0938;0.924
24.3510;-0.3674;-0.8404;0.0977;0.922
24.3530;-0.3713;-0.8521;0.0977;0.935
24.9560;-0.3713;-0.8560;0.1016;0.939
24.9580;-0.3752;-0.8639;0.1016;0.947
24.9600;-0.3752;-0.8756;0.1016;0.958
24.9620;-0.3752;-0.8834;0.0977;0.965
24.9640;-0.3791;-0.8912;0.1016;0.974
