time,x,y,z
18:22:49:416,-0.07,-0.02,0.11
18:22:49:419,-0.07,-0.02,0.11
18:22:49:423,-0.05,-0.02,0.11
18:22:49:427,-0.02,-0.02,0.11
18:22:49:429,0.02,-0.03,0.09
18:22:49:449,0.06,-0.03,0.07
18:22:49:451,0.09,-0.02,0.06
18:22:49:459,0.09,-0.02,0.04
18:22:49:466,0.09,-0.01,0.04
18:22:49:498,0.08,-0.01,0.05
18:22:49:500,0.06,-0.02,0.05
18:22:49:501,0.04,-0.02,0.07
18:22:49:508,0.03,-0.02,0.07
18:22:49:515,0.02,-0.02,0.06
18:22:49:534,0.03,-0.02,0.06
18:22:49:544,0.02,-0.01,0.05
18:22:49:554,0.03,-0.01,0.06
18:22:49:563,0.05,-0.01,0.05
18:22:49:616,0.05,0.03,-0.02
18:22:49:618,0.32,0.46,-2.55
18:22:49:623,0.58,0.07,-4.07
18:22:49:625,1.01,0.13,-4.85
18:22:49:628,1.23,0.05,-5.21
18:22:49:630,1.17,-0.53,-2.81
18:22:49:634,0.79,-0.12,-0.91
18:22:49:651,0.06,-0.13,1.13
18:22:49:659,-0.02,0.10,3.84
18:22:49:663,0.01,0.52,6.22
18:22:49:673,0.33,0.74,7.40
18:22:49:681,0.45,0.89,7.51
18:22:49:723,-0.35,1.16,6.30
18:22:49:727,-1.79,1.02,4.23
18:22:49:732,-3.29,0.44,1.65
18:22:49:737,-3.60,-0.06,-0.79
18:22:49:740,-2.77,-0.70,-3.13
18:22:49:744,-1.39,-0.79,-4.39
18:22:49:754,0.14,-0.68,-4.34
18:22:49:763,0.71,-0.50,-4.22
18:22:49:768,0.67,-0.36,-3.92
18:22:49:813,0.60,-0.53,-3.95
18:22:49:818,0.45,-0.57,-4.34
18:22:49:822,0.39,-0.69,-4.75
18:22:49:829,0.31,-0.89,-4.81
18:22:49:833,0.14,-0.75,-4.06
18:22:49:836,-0.10,-0.13,-2.82
18:22:49:843,-0.23,0.39,-1.08
18:22:49:851,-0.48,1.08,0.83
18:22:49:858,-0.73,1.46,2.41
18:22:49:867,-1.21,1.33,3.91
18:22:49:925,-1.75,1.27,5.46
18:22:49:929,-1.98,1.06,7.05
18:22:49:931,-1.71,0.80,8.63
18:22:49:935,-0.91,0.82,9.78
18:22:49:939,-0.45,0.76,9.95
18:22:49:942,-0.45,0.10,7.95
18:22:49:944,-0.37,-0.31,4.80
18:22:49:946,-0.30,-1.07,1.48
18:22:49:958,0.50,-1.47,-1.61
18:22:50:189,1.24,-1.15,-3.56
18:22:50:191,1.32,-0.97,-5.19
18:22:50:193,1.25,-0.46,-6.54
18:22:50:196,0.91,-0.38,-7.66
18:22:50:198,0.73,-0.42,-8.04
18:22:50:200,0.53,-0.56,-7.81
18:22:50:202,0.09,-0.74,-7.19
18:22:50:204,-0.20,-0.86,-6.43
18:22:50:206,-0.11,-0.97,-5.79
18:22:50:208,-0.26,-0.39,-4.82
18:22:50:210,-0.39,-0.08,-3.94
18:22:50:212,-0.69,0.52,-2.70
18:22:50:214,0.32,-0.85,5.74
18:22:50:216,0.42,-0.68,5.92
18:22:50:218,0.33,-0.50,6.15
18:22:50:228,-0.10,-0.38,6.37
18:22:50:235,-0.67,-0.33,6.48
18:22:50:274,-0.99,-0.40,6.32
18:22:50:277,-1.17,-0.50,5.80
18:22:50:279,-1.16,-0.58,4.96
18:22:50:281,-1.17,-0.59,3.83
18:22:50:284,-1.37,-0.47,2.41
18:22:50:318,-1.51,-0.27,0.75
18:22:50:321,-1.47,0.03,-1.06
18:22:50:323,-0.77,0.01,-4.32
18:22:50:326,0.22,0.27,-6.67
18:22:50:334,1.00,0.53,-8.27
18:22:50:369,1.37,0.73,-9.65
18:22:50:373,0.97,0.83,-9.23
18:22:50:375,0.26,0.53,-8.91
18:22:50:376,-0.05,0.33,-8.18
18:22:50:381,-0.46,-0.08,-7.00
18:22:50:391,-0.66,-0.08,-5.64
18:22:50:400,-0.97,-0.04,-4.77
18:22:50:434,-1.67,-0.15,-4.50
18:22:50:438,-2.05,-0.08,-4.22
18:22:50:440,-2.35,0.26,-3.28
18:22:50:442,-2.25,0.27,-2.21
18:22:50:450,-1.76,0.32,-0.98
18:22:50:459,-1.25,0.32,0.38
18:22:50:470,-0.86,-0.11,1.15
18:22:50:478,-0.82,-0.18,2.23
18:22:50:492,-0.96,-0.28,3.39
18:22:50:498,-1.05,-0.31,4.38
18:22:50:509,-0.91,-0.32,5.13
18:22:50:518,-0.38,-0.17,5.40
18:22:50:558,0.43,-0.11,5.19
18:22:50:561,1.26,-0.12,4.56
18:22:50:563,1.71,-0.12,3.69
18:22:50:566,1.82,-0.20,2.89
18:22:50:568,1.46,-0.20,2.20
18:22:50:581,0.87,-0.17,1.60
18:22:50:585,0.40,-0.05,1.29
18:22:50:595,-0.03,-0.00,1.03
18:22:50:639,-0.24,0.01,0.70
18:22:50:643,-0.41,-0.30,0.20
18:22:50:645,-0.36,-0.50,-0.56
18:22:50:646,-0.21,-0.54,-0.96
18:22:50:647,-0.16,-0.60,-1.12
18:22:50:658,0.03,-0.32,-0.91
18:22:50:666,0.09,-0.20,-0.42
18:22:50:676,-0.04,-0.19,-0.28
18:22:50:684,-0.12,-0.15,-0.20
18:22:50:696,-0.16,-0.15,-0.22
18:22:50:702,-0.05,-0.16,-0.34
18:22:50:713,0.23,-0.23,-0.41
18:22:50:755,0.49,-0.27,-0.40
18:22:50:757,0.67,-0.32,-0.27
18:22:50:759,0.81,-0.29,0.16
18:22:50:761,1.08,-0.54,1.00
18:22:50:763,0.99,-0.26,1.64
18:22:50:771,0.75,-0.22,2.11
18:22:50:782,0.60,-0.10,2.26
18:22:50:794,-0.21,0.04,1.45
18:22:50:802,-0.49,-0.14,0.97
18:22:50:811,-0.59,-0.04,0.44
18:22:50:819,-0.91,-0.15,-0.29
18:22:50:859,-0.72,0.07,-0.63
18:22:50:862,-0.74,0.01,-1.26
18:22:50:863,-0.60,-0.04,-1.76
18:22:50:865,-0.27,-0.04,-2.01
18:22:50:867,0.07,-0.08,-2.05
18:22:50:877,0.46,-0.07,-1.89
18:22:50:887,0.68,-0.12,-1.66
18:22:50:897,0.73,-0.09,-1.29
18:22:50:942,0.64,-0.07,-0.97
18:22:50:946,0.52,-0.03,-0.64
18:22:50:947,0.20,0.03,-0.36
18:22:50:948,-0.14,0.07,-0.14
18:22:50:951,-0.44,0.08,-0.02
18:22:50:955,-0.77,0.11,0.00
18:22:50:965,-0.90,0.10,-0.07
18:22:50:977,-0.84,0.10,-0.20
18:22:50:984,-0.59,0.08,-0.28
18:22:50:994,-0.23,0.08,-0.32
18:22:51:4,0.20,0.04,-0.31
18:22:51:37,0.54,0.03,-0.28
18:22:51:41,0.76,0.01,-0.26
18:22:51:43,0.86,-0.03,-0.24
18:22:51:44,0.76,0.00,-0.22
18:22:51:232,0.56,0.01,-0.18
18:22:51:234,0.30,0.04,-0.13
18:22:51:235,0.05,0.06,-0.07
18:22:51:236,-0.14,0.07,-0.04
18:22:51:238,-0.20,0.07,-0.07
18:22:51:239,-0.16,0.08,-0.07
18:22:51:241,-0.05,0.06,-0.08
18:22:51:242,0.14,0.04,-0.08
18:22:51:243,0.31,0.03,-0.07
18:22:51:244,0.45,0.01,-0.09
18:22:51:246,0.52,0.01,-0.13
18:22:51:247,0.51,0.01,-0.18
18:22:51:249,-0.50,0.09,0.11
18:22:51:250,-0.40,0.09,0.17
18:22:51:261,-0.25,0.08,0.20
18:22:51:266,-0.07,0.06,0.21
18:22:51:279,0.10,0.04,0.22
18:22:51:286,0.22,0.03,0.23
18:22:51:326,0.29,0.01,0.22
18:22:51:328,0.30,-0.00,0.21
18:22:51:330,0.27,-0.01,0.18
18:22:51:331,0.21,-0.01,0.14
18:22:51:335,0.13,-0.01,0.11
18:22:51:346,0.06,-0.00,0.08
18:22:51:354,0.00,-0.00,0.07
18:22:51:364,-0.03,-0.00,0.06
18:22:51:420,-0.04,0.00,0.09
18:22:51:425,-0.02,0.00,0.13
18:22:51:427,0.03,0.00,0.15
18:22:51:429,0.07,-0.00,0.20
18:22:51:431,0.13,-0.00,0.22
18:22:51:435,0.18,-0.01,0.24
18:22:51:437,0.20,-0.02,0.23
18:22:51:444,0.21,-0.02,0.20
18:22:51:452,0.19,-0.03,0.16
18:22:51:463,0.15,-0.04,0.10
18:22:51:472,0.10,-0.03,0.07
18:22:51:481,0.04,-0.03,0.04
18:22:51:536,-0.01,-0.02,0.01
18:22:51:539,-0.06,-0.02,0.01
18:22:51:542,-0.08,-0.02,0.00
18:22:51:544,-0.10,-0.02,0.01
18:22:51:546,-0.10,-0.02,0.04
18:22:51:548,-0.08,-0.01,0.05
18:22:51:551,-0.06,-0.01,0.07
18:22:51:559,-0.03,-0.01,0.10
18:22:51:569,-0.01,-0.01,0.10
18:22:51:620,0.01,-0.01,0.12
18:22:51:623,0.00,-0.01,0.11
18:22:51:626,0.01,-0.01,0.10
18:22:51:628,0.02,-0.01,0.09
18:22:51:630,0.02,-0.00,0.05
18:22:51:632,0.02,-0.00,0.03
18:22:51:639,0.02,-0.00,0.01
18:22:51:647,0.02,-0.00,-0.01
18:22:51:656,0.01,-0.01,-0.01
18:22:51:668,0.02,-0.02,-0.01
18:22:51:679,0.03,-0.02,-0.01
18:22:51:739,0.04,-0.03,0.01
18:22:51:746,0.06,-0.03,0.03
18:22:51:748,0.07,-0.02,0.05
18:22:51:749,0.06,-0.02,0.06
18:22:51:750,0.07,-0.01,0.06
18:22:51:752,0.07,0.00,0.05
18:22:51:754,0.07,0.00,0.04
18:22:51:755,0.07,0.01,0.03
18:22:51:763,0.05,0.01,0.02
18:22:51:773,0.04,0.01,0.01
18:22:51:808,0.02,0.00,-0.01
18:22:51:810,0.01,-0.00,-0.02
18:22:51:821,-0.00,0.01,-0.00
18:22:51:831,-0.00,-0.00,0.02
18:22:51:851,-0.01,-0.00,0.02
18:22:51:861,0.00,-0.00,0.02
18:22:51:870,0.01,0.01,0.02
18:22:51:911,0.01,-0.00,0.02
18:22:51:914,0.01,-0.01,0.02
18:22:51:916,0.02,-0.02,0.01
18:22:51:918,0.01,-0.02,0.00
18:22:51:930,0.00,-0.02,-0.01
18:22:51:938,-0.00,-0.01,-0.01
18:22:51:948,0.00,-0.01,-0.01
18:22:51:958,0.00,-0.01,0.00
18:22:51:968,0.00,-0.00,0.01
18:22:52:20,0.00,-0.00,0.01
18:22:52:23,-0.01,-0.00,0.01
18:22:52:26,-0.01,-0.00,0.01
18:22:52:28,-0.00,-0.00,0.01
18:22:52:30,0.01,-0.01,0.02
18:22:52:32,0.01,-0.01,0.03
18:22:52:40,0.02,-0.00,0.02
18:22:52:45,0.02,0.01,0.01
18:22:52:55,0.02,0.02,0.00
18:22:52:67,0.02,0.02,-0.01
18:22:52:75,0.02,0.02,-0.01
18:22:52:84,0.01,0.00,0.00
18:22:52:136,0.01,0.00,0.01
18:22:52:139,-0.00,-0.01,0.02
18:22:52:143,-0.00,-0.02,0.02
18:22:52:145,-0.00,-0.01,0.01
18:22:52:337,-0.00,-0.01,-0.00
18:22:52:339,-0.00,0.00,-0.01
18:22:52:340,0.01,0.01,-0.00
18:22:52:342,0.02,0.01,0.01
18:22:52:343,0.02,0.01,0.01
18:22:52:344,0.02,0.01,0.01
18:22:52:345,0.02,0.00,0.01
18:22:52:347,0.02,0.00,0.02
18:22:52:349,0.01,0.00,0.02
18:22:52:350,0.01,0.00,0.02
18:22:52:351,-0.00,0.00,0.01
18:22:52:353,-0.01,0.00,-0.00
18:22:52:354,0.01,-0.01,0.01
18:22:52:364,0.00,-0.01,0.00
18:22:52:367,0.00,-0.01,0.00
18:22:52:381,0.00,-0.01,0.01
18:22:52:386,0.01,-0.01,0.00
18:22:52:424,0.02,-0.02,0.01
18:22:52:427,0.02,-0.02,0.01
18:22:52:429,0.02,-0.02,0.02
18:22:52:435,0.02,-0.01,0.01
18:22:52:454,0.01,0.00,0.01
18:22:52:495,0.01,-0.01,-0.00
18:22:52:498,0.01,-0.02,0.01
18:22:52:500,0.01,-0.02,-0.00
18:22:52:501,0.00,-0.02,-0.00
18:22:52:503,0.00,-0.02,0.01
18:22:52:514,0.00,-0.02,0.01
18:22:52:522,0.00,-0.01,0.02
18:22:52:562,0.01,-0.01,0.01
18:22:52:564,0.01,0.00,-0.00
18:22:52:566,0.00,0.00,-0.00
18:22:52:567,-0.00,-0.01,-0.00
18:22:52:571,-0.00,-0.02,0.00
18:22:52:590,0.01,-0.01,-0.00
18:22:52:600,0.01,0.00,-0.00
18:22:52:615,0.01,0.01,-0.01
18:22:52:620,0.01,0.02,0.00
18:22:52:632,0.01,0.01,0.01
18:22:52:639,0.01,-0.00,0.01
18:22:52:691,0.01,-0.01,0.01
18:22:52:695,0.00,-0.02,0.01
18:22:52:697,0.00,-0.02,0.01
18:22:52:699,0.00,-0.01,0.01
18:22:52:708,0.00,-0.00,0.01
18:22:52:717,0.00,0.01,0.01
18:22:52:771,0.00,0.01,0.00
18:22:52:774,0.00,0.00,0.00
18:22:52:777,0.00,-0.01,0.00
18:22:52:779,0.00,-0.01,0.00
18:22:52:781,0.01,-0.01,0.01
18:22:52:783,0.01,-0.01,0.00
18:22:52:786,0.01,0.00,0.00
18:22:52:795,0.01,0.00,0.00
18:22:52:805,0.00,0.01,-0.00
18:22:52:814,0.00,0.02,0.01
18:22:52:824,0.00,0.01,0.01
18:22:52:873,0.00,0.00,-0.00
18:22:52:878,-0.01,0.00,-0.00
18:22:52:880,-0.01,-0.01,-0.00
18:22:52:883,-0.01,-0.01,0.01
18:22:52:885,-0.01,-0.00,0.02
18:22:52:887,0.00,-0.01,0.02
18:22:52:895,0.01,-0.00,0.01
18:22:52:902,0.01,0.01,-0.01
18:22:52:916,0.02,0.02,-0.00
18:22:52:922,0.02,0.02,-0.00
18:22:52:972,0.01,0.01,0.01
18:22:52:974,0.02,-0.00,0.02
18:22:52:977,0.01,-0.01,0.01
18:22:52:980,0.01,-0.01,0.01
18:22:52:982,0.01,-0.01,0.01
18:22:52:984,0.01,-0.00,0.01
18:22:52:992,0.02,-0.00,0.00
18:22:52:999,0.02,0.01,0.01
18:22:53:9,0.03,0.01,0.00
18:22:53:83,0.03,0.02,0.00
18:22:53:86,0.04,0.01,0.00
18:22:53:88,0.03,0.01,0.00
18:22:53:90,0.02,-0.00,0.00
18:22:53:92,0.01,-0.00,0.00
18:22:53:95,0.01,0.01,0.00
18:22:53:98,0.02,-0.00,0.00
18:22:53:106,0.02,-0.01,0.00
18:22:53:155,0.02,-0.02,0.00
18:22:53:157,0.02,-0.02,0.00
18:22:53:159,0.02,-0.00,0.00
18:22:53:162,0.03,0.01,0.00
18:22:53:165,0.02,0.01,0.00
18:22:53:167,0.01,0.01,0.00
18:22:53:174,0.00,-0.00,0.00
18:22:53:184,0.00,-0.01,0.00
18:22:53:198,0.00,-0.01,0.00
18:22:53:204,-0.00,-0.00,0.00
18:22:53:215,-0.00,0.01,0.00
18:22:53:223,-0.01,0.01,0.00
18:22:53:272,-0.00,0.01,0.00
18:22:53:275,-0.00,0.00,0.01
18:22:53:281,-0.00,-0.01,0.01
18:22:53:284,-0.00,-0.01,0.01
18:22:53:500,-0.00,-0.01,0.00
18:22:53:501,0.00,-0.00,-0.01
18:22:53:503,0.00,0.01,-0.01
18:22:53:504,0.01,0.01,0.00
18:22:53:506,0.01,0.01,0.02
18:22:53:507,0.01,-0.00,0.02
18:22:53:508,0.02,-0.00,0.03
18:22:53:510,0.01,-0.00,0.02
18:22:53:511,0.01,0.01,0.02
18:22:53:512,0.01,0.01,0.01
18:22:53:514,0.02,0.02,0.01
18:22:53:515,0.01,0.02,0.00
18:22:53:516,0.01,0.01,0.01
18:22:53:526,-0.00,-0.00,0.02
18:22:53:534,-0.00,-0.00,0.01
18:22:53:548,-0.00,-0.01,-0.00
18:22:53:554,-0.00,-0.01,-0.00
18:22:53:600,0.01,-0.01,-0.01
18:22:53:602,0.01,-0.01,0.00
18:22:53:604,0.01,-0.01,0.01
18:22:53:606,-0.00,-0.00,-0.01
18:22:53:607,-0.00,-0.00,-0.02
18:22:53:616,-0.01,0.01,-0.01
18:22:53:622,0.00,0.02,-0.01
18:22:53:633,0.01,0.02,0.01
18:22:53:642,0.02,0.02,0.02
18:22:53:651,0.02,0.01,0.02
18:22:53:706,0.02,-0.00,0.02
18:22:53:710,0.02,-0.01,0.01
18:22:53:713,0.00,-0.01,0.01
18:22:53:716,-0.01,-0.01,0.02
18:22:53:719,-0.01,-0.00,0.01
18:22:53:722,-0.02,0.01,0.02
18:22:53:725,-0.01,0.01,0.01
18:22:53:739,-0.01,-0.00,0.01
18:22:53:791,0.00,-0.01,0.01
18:22:53:794,0.00,-0.01,0.02
18:22:53:797,0.02,-0.01,0.01
18:22:53:799,0.02,-0.00,0.02
18:22:53:802,0.01,-0.00,0.02
18:22:53:803,0.01,-0.00,0.02
18:22:53:811,0.00,-0.00,0.03
18:22:53:817,0.00,-0.01,0.02
18:22:53:827,0.01,-0.01,0.02
18:22:53:836,0.01,-0.01,0.02
18:22:53:890,0.01,-0.01,0.02
18:22:53:893,0.01,-0.02,0.02
18:22:53:896,0.01,-0.02,0.01
18:22:53:898,0.01,-0.02,0.01
18:22:53:906,0.01,-0.02,-0.00
18:22:53:917,0.01,-0.01,-0.01
18:22:53:924,0.01,0.00,-0.00
18:22:53:943,0.01,0.01,0.00
18:22:53:990,0.01,0.02,0.01
18:22:53:994,0.01,0.01,0.01
18:22:53:997,0.01,0.01,0.02
18:22:53:999,0.01,0.00,0.02
18:22:54:2,0.01,-0.01,0.02
18:22:54:12,0.01,0.00,0.01
18:22:54:22,0.02,0.00,0.01
18:22:54:34,0.02,0.01,-0.00
18:22:54:41,0.02,0.01,-0.00
18:22:54:51,0.02,0.00,-0.00
18:22:54:60,0.01,0.00,-0.00
18:22:54:109,0.01,-0.01,0.01
18:22:54:113,0.01,0.00,0.01
18:22:54:116,0.01,0.00,0.01
18:22:54:119,0.01,0.00,0.01
18:22:54:122,0.01,-0.01,0.01
18:22:54:134,0.01,-0.01,0.01
18:22:54:138,0.00,-0.01,0.01
18:22:54:152,-0.01,-0.01,0.00
18:22:54:158,-0.01,-0.01,-0.01
18:22:54:206,-0.01,-0.01,-0.02
18:22:54:209,-0.01,-0.01,-0.01
18:22:54:211,-0.01,0.00,-0.01
18:22:54:214,-0.01,0.00,0.00
18:22:54:217,-0.00,0.00,0.00
18:22:54:273,-0.00,0.00,0.01
18:22:54:276,-0.01,0.00,0.01
18:22:54:278,-0.01,0.00,0.00
18:22:54:281,-0.01,-0.01,0.00
18:22:54:288,-0.00,-0.01,-0.00
18:22:54:294,0.01,-0.01,-0.00
18:22:54:304,0.01,0.00,-0.01
18:22:54:317,0.01,0.00,-0.02
18:22:54:323,0.01,0.00,-0.03
18:22:54:334,-0.00,-0.01,-0.02
18:22:54:343,-0.00,-0.03,-0.01
18:22:54:353,-0.00,-0.03,0.00
18:22:54:363,-0.00,-0.04,-0.00
18:22:54:415,-0.00,-0.03,0.00
18:22:54:418,-0.00,-0.02,-0.00
18:22:54:421,-0.00,-0.02,-0.01
18:22:54:423,-0.00,-0.01,-0.00
18:22:54:426,-0.00,0.00,-0.01
18:22:54:427,0.01,0.00,-0.02
18:22:54:436,0.01,0.00,-0.02
18:22:54:440,0.01,-0.01,-0.02
18:22:54:452,0.01,-0.02,-0.01
18:22:54:645,-0.00,-0.02,0.00
18:22:54:646,-0.00,-0.02,0.01
18:22:54:648,-0.00,-0.01,0.01
18:22:54:649,-0.00,-0.01,0.01
18:22:54:651,-0.00,-0.01,0.00
18:22:54:652,-0.00,-0.00,0.00
18:22:54:654,0.00,-0.00,-0.01
18:22:54:655,0.00,-0.00,-0.01
18:22:54:656,0.00,-0.00,0.00
18:22:54:658,0.01,-0.00,0.00
18:22:54:659,0.01,-0.00,0.01
18:22:54:660,0.00,0.01,0.01
18:22:54:662,-0.00,-0.01,0.00
18:22:54:664,-0.00,0.00,0.01
18:22:54:701,0.01,0.00,0.01
18:22:54:704,0.01,0.00,0.00
18:22:54:705,-0.00,0.00,0.00
18:22:54:706,-0.00,0.00,0.00
18:22:54:714,-0.00,0.00,-0.01
18:22:54:749,-0.00,0.00,0.00
18:22:54:751,0.01,0.00,0.00
18:22:54:753,0.02,0.00,0.00
18:22:54:761,0.03,0.00,-0.01
18:22:54:798,0.03,0.00,-0.01
18:22:54:801,0.03,0.00,-0.01
18:22:54:803,0.03,0.00,0.00
18:22:54:804,0.02,0.00,0.01
18:22:54:819,0.01,0.00,0.01
18:22:54:829,-0.00,-0.01,0.01
18:22:54:871,-0.00,0.00,0.01
18:22:54:875,0.01,0.00,0.01
18:22:54:877,0.02,0.00,0.01
18:22:54:880,0.02,0.01,0.01
18:22:54:883,0.02,0.00,0.01
18:22:54:890,0.01,0.00,0.01
18:22:54:902,-0.00,0.00,0.01
18:22:54:956,-0.01,0.00,0.01
18:22:54:959,-0.01,0.00,0.01
18:22:54:961,-0.01,-0.01,0.01
18:22:54:970,0.00,-0.01,0.01
18:22:54:975,0.01,-0.01,0.01
18:22:54:995,0.01,0.00,0.01
18:22:55:41,0.00,0.00,0.01
18:22:55:44,0.01,0.00,0.01
18:22:55:46,0.01,0.00,0.01
18:22:55:49,0.00,0.00,0.01
18:22:55:55,0.01,0.00,-0.00
18:22:55:63,0.01,0.00,-0.01
18:22:55:110,0.01,-0.01,-0.01
18:22:55:113,-0.00,-0.01,-0.01
18:22:55:114,-0.00,-0.01,0.00
18:22:55:116,0.01,-0.01,0.00
18:22:55:122,0.02,0.00,0.00
18:22:55:134,0.02,0.01,0.00
18:22:55:141,0.01,0.01,0.00
18:22:55:160,-0.00,0.01,0.00
18:22:55:170,-0.00,0.00,0.00
18:22:55:180,0.01,0.00,0.00
18:22:55:189,0.01,-0.01,0.01
18:22:55:252,0.02,-0.01,0.02
18:22:55:255,0.03,-0.01,0.02
18:22:55:258,0.03,-0.01,0.02
18:22:55:261,0.03,0.00,0.01
18:22:55:263,0.02,-0.01,0.00
18:22:55:266,0.01,-0.01,0.01
18:22:55:278,0.02,0.00,0.01
18:22:55:338,0.02,-0.01,0.01
18:22:55:342,0.03,-0.01,0.00
18:22:55:345,0.02,-0.01,0.01
18:22:55:348,0.01,0.01,0.01
18:22:55:351,0.00,0.01,0.01
18:22:55:354,0.00,0.01,0.00
18:22:55:357,0.00,0.00,0.01
18:22:55:365,0.00,-0.01,0.01
18:22:55:374,0.01,-0.01,0.00
18:22:55:386,0.00,-0.01,-0.00
18:22:55:394,0.00,-0.01,-0.01
18:22:55:404,0.01,-0.01,-0.01
18:22:55:413,-0.00,-0.02,0.01
18:22:55:462,0.01,-0.02,0.01
18:22:55:467,0.01,-0.01,0.01
18:22:55:470,-0.00,-0.01,0.01
18:22:55:473,-0.00,0.00,-0.00
18:22:55:475,-0.01,0.00,-0.00
18:22:55:477,-0.01,0.00,-0.00
18:22:55:491,-0.01,0.00,-0.00
18:22:55:542,-0.00,0.00,-0.00
18:22:55:545,-0.01,-0.01,-0.00
18:22:55:547,0.00,-0.01,-0.00
18:22:55:550,0.01,-0.02,0.01
18:22:55:552,0.00,-0.02,0.01
18:22:55:554,0.00,-0.01,0.02
18:22:55:561,0.00,-0.01,0.01
18:22:55:569,0.00,-0.01,0.00
18:22:55:579,0.00,-0.01,0.02
18:22:55:588,0.00,-0.01,0.00
18:22:55:649,0.00,-0.01,0.01
18:22:55:655,0.00,-0.01,0.02
18:22:55:656,0.00,-0.00,0.01
18:22:55:658,-0.01,-0.00,0.00
18:22:55:812,-0.01,-0.00,0.00
18:22:55:814,-0.01,-0.00,0.00
18:22:55:815,-0.02,-0.00,0.00
18:22:55:816,-0.01,0.01,0.00
18:22:55:817,-0.01,-0.00,0.00
18:22:55:819,-0.02,-0.00,0.00
18:22:55:820,-0.01,-0.00,0.00
18:22:55:822,0.00,0.01,-0.01
18:22:55:824,0.01,0.01,-0.01
18:22:55:825,0.01,0.01,-0.01
18:22:55:826,0.00,-0.00,-0.01
18:22:55:828,0.00,-0.00,-0.01
18:22:55:829,0.01,-0.01,-0.01
18:22:55:830,0.01,-0.02,-0.01
18:22:55:832,0.01,-0.01,-0.01
18:22:55:841,0.01,0.00,-0.01
18:22:55:884,0.01,-0.01,-0.02
18:22:55:886,0.01,0.00,-0.02
18:22:55:888,0.01,-0.01,-0.02
18:22:55:889,0.01,-0.02,-0.02
18:22:55:891,0.02,-0.02,-0.01
18:22:55:903,0.02,-0.03,-0.01
18:22:55:910,0.01,-0.01,-0.01
18:22:55:920,0.00,-0.01,-0.01
18:22:55:929,-0.01,0.00,-0.01
18:22:55:965,-0.01,-0.02,-0.01
18:22:55:968,0.00,-0.02,-0.01
18:22:55:969,-0.01,-0.02,-0.01
18:22:55:977,-0.01,-0.01,-0.01
18:22:55:987,0.00,-0.01,-0.00
18:22:55:997,0.00,-0.01,0.01
18:22:56:7,0.01,-0.01,0.00
18:22:56:50,0.01,0.00,-0.01
18:22:56:52,0.01,0.01,-0.02
18:22:56:54,0.01,0.00,0.00
18:22:56:56,0.01,0.00,0.00
18:22:56:70,0.01,-0.01,0.00
18:22:56:75,0.01,-0.00,0.01
18:22:56:87,0.01,-0.00,-0.01
18:22:56:95,0.01,-0.00,-0.00
18:22:56:114,0.01,-0.01,0.01
18:22:56:172,0.01,-0.00,0.02
18:22:56:175,0.01,-0.01,0.03
18:22:56:177,0.01,-0.00,0.04
18:22:56:179,0.01,-0.00,0.04
18:22:56:182,0.01,-0.01,0.04
18:22:56:184,0.01,-0.00,0.04
18:22:56:186,-0.00,-0.00,0.03
18:22:56:194,-0.00,0.01,0.02
18:22:56:204,-0.00,0.02,0.01
18:22:56:211,-0.00,0.02,-0.00
18:22:56:259,0.01,0.02,0.02
18:22:56:262,0.01,0.01,0.02
18:22:56:264,0.01,-0.00,0.02
18:22:56:266,0.00,-0.00,0.01
18:22:56:274,0.00,0.01,0.01
18:22:56:279,0.00,-0.00,0.02
18:22:56:299,-0.01,-0.00,0.01
18:22:56:346,-0.01,-0.01,0.02
18:22:56:349,-0.01,-0.00,0.02
18:22:56:352,-0.01,0.01,0.03
18:22:56:354,-0.01,0.01,0.02
18:22:56:356,-0.01,0.01,0.01
18:22:56:358,-0.01,0.01,0.00
18:22:56:367,-0.01,0.01,-0.00
18:22:56:377,0.00,0.01,0.01
18:22:56:387,0.01,0.02,0.01
18:22:56:396,0.01,0.02,0.01
18:22:56:406,0.00,0.02,-0.00
18:22:56:471,-0.02,0.01,0.01
18:22:56:475,-0.03,-0.00,0.02
18:22:56:477,-0.01,-0.00,0.02
18:22:56:479,0.00,-0.01,0.02
18:22:56:480,0.01,-0.01,0.01
18:22:56:482,0.02,-0.00,0.00
18:22:56:486,0.01,-0.01,0.01
18:22:56:494,0.00,-0.01,0.01
18:22:56:536,0.01,-0.01,0.00
18:22:56:538,0.01,-0.01,0.00
18:22:56:539,0.02,-0.00,-0.01
18:22:56:542,0.02,0.01,0.00
18:22:56:554,0.02,0.01,0.01
18:22:56:562,0.02,-0.00,0.01
18:22:56:571,0.02,0.00,0.02
18:22:56:581,0.01,-0.01,0.02
18:22:56:591,0.02,-0.02,0.02
18:22:56:603,0.02,-0.01,0.03
18:22:56:610,0.02,-0.01,0.01
18:22:56:651,0.02,0.00,-0.00
18:22:56:653,0.01,0.01,-0.01
18:22:56:655,0.00,0.00,-0.01
18:22:56:656,0.01,0.00,-0.00
18:22:56:659,0.01,-0.01,0.01
18:22:56:671,0.01,-0.02,0.01
18:22:56:679,0.01,-0.01,0.01
18:22:56:689,-0.00,-0.02,0.01
18:22:56:698,-0.00,-0.01,0.01
18:22:56:708,-0.00,-0.01,0.01
18:22:56:775,-0.00,-0.01,-0.00
